sigla_uf,nome_municipio,codigo_ibge,mais_comum,candidaturas,n_mais_comum
SE,CANHOBA,2801108,BRANCA,2,2
SE,CANINDÉ DE SÃO FRANCISCO,2801207,PARDA,5,4
SE,CAPELA,2801306,BRANCA,5,3
SE,CARIRA,2801405,VÁRIAS,4,2
SE,CARMÓPOLIS,2801504,PARDA,4,3
SE,CEDRO DE SÃO JOÃO,2801603,BRANCA,2,2
SE,CRISTINÁPOLIS,2801702,PARDA,4,3
SE,CUMBE,2801900,PARDA,2,2
SE,DIVINA PASTORA,2802007,VÁRIAS,2,1
SE,ESTÂNCIA,2802106,PARDA,5,3
SE,FEIRA NOVA,2802205,PARDA,2,2
SE,FREI PAULO,2802304,PARDA,2,2
SE,GARARU,2802403,PARDA,3,3
SE,GENERAL MAYNARD,2802502,PARDA,2,2
SE,GRACCHO CARDOSO,2802601,PARDA,2,2
SE,ILHA DAS FLORES,2802700,PARDA,2,2
SE,INDIAROBA,2802809,VÁRIAS,4,2
SE,ITABAIANA,2802908,PARDA,5,3
SE,ITABAIANINHA,2803005,VÁRIAS,2,1
SE,ITABI,2803104,BRANCA,2,2
SE,ITAPORANGA D'AJUDA,2803203,PARDA,6,5
SE,JAPARATUBA,2803302,PARDA,3,2
SE,JAPOATÃ,2803401,PARDA,4,4
SE,LAGARTO,2803500,BRANCA,5,4
SE,LARANJEIRAS,2803609,PARDA,6,4
SE,MACAMBIRA,2803708,BRANCA,2,2
SE,MALHADA DOS BOIS,2803807,BRANCA,3,2
SE,MALHADOR,2803906,VÁRIAS,2,1
SE,MARUIM,2804003,PARDA,3,2
SE,MOITA BONITA,2804102,VÁRIAS,2,1
SE,MONTE ALEGRE DE SERGIPE,2804201,PRETA,3,2
SE,MURIBECA,2804300,VÁRIAS,2,1
SE,NEÓPOLIS,2804409,PARDA,4,3
SE,NOSSA SENHORA APARECIDA,2804458,PARDA,2,2
SE,NOSSA SENHORA DA GLÓRIA,2804508,PARDA,6,5
SE,NOSSA SENHORA DAS DORES,2804607,VÁRIAS,2,1
SE,NOSSA SENHORA DE LOURDES,2804706,BRANCA,3,2
SE,NOSSA SENHORA DO SOCORRO,2804805,PARDA,7,5
SE,PACATUBA,2804904,BRANCA,3,2
SE,PEDRA MOLE,2805000,VÁRIAS,2,1
SE,PEDRINHAS,2805109,PARDA,3,2
SE,PINHÃO,2805208,PARDA,2,2
SE,PIRAMBU,2805307,VÁRIAS,5,2
SE,POÇO REDONDO,2805406,PARDA,3,2
SE,POÇO VERDE,2805505,PARDA,3,2
SE,PORTO DA FOLHA,2805604,BRANCA,4,4
SE,PROPRIÁ,2805703,VÁRIAS,4,2
SE,RIACHÃO DO DANTAS,2805802,PARDA,2,2
SE,RIACHUELO,2805901,PARDA,2,2
SE,RIBEIRÓPOLIS,2806008,BRANCA,4,3
SE,ROSÁRIO DO CATETE,2806107,PARDA,3,2
SE,SALGADO,2806206,PARDA,3,3
SE,SANTA LUZIA DO ITANHY,2806305,PARDA,3,2
SE,SANTA ROSA DE LIMA,2806503,VÁRIAS,2,1
SE,SANTANA DO SÃO FRANCISCO,2806404,VÁRIAS,2,1
SE,SANTO AMARO DAS BROTAS,2806602,PARDA,10,6
SE,SÃO CRISTÓVÃO,2806701,PARDA,6,3
SE,SÃO DOMINGOS,2806800,VÁRIAS,2,1
SE,SÃO FRANCISCO,2806909,BRANCA,2,2
SE,SÃO MIGUEL DO ALEIXO,2807006,VÁRIAS,2,1
SE,SIMÃO DIAS,2807105,BRANCA,3,3
SE,SIRIRI,2807204,PARDA,3,2
SE,TELHA,2807303,VÁRIAS,2,1
SE,TOBIAS BARRETO,2807402,PARDA,4,4
SE,TOMAR DO GERU,2807501,BRANCA,4,3
SE,UMBAÚBA,2807600,BRANCA,3,2
SP,ADAMANTINA,3500105,VÁRIAS,2,1
SP,ADOLFO,3500204,VÁRIAS,2,1
SP,AGUAÍ,3500303,BRANCA,3,2
SP,ÁGUAS DA PRATA,3500402,BRANCA,3,3
SP,ÁGUAS DE LINDÓIA,3500501,BRANCA,3,3
SP,ÁGUAS DE SANTA BÁRBARA,3500550,BRANCA,3,2
SP,ÁGUAS DE SÃO PEDRO,3500600,BRANCA,3,3
SP,AGUDOS,3500709,BRANCA,7,6
SP,ALAMBARI,3500758,VÁRIAS,2,1
SP,ALFREDO MARCONDES,3500808,BRANCA,3,2
SP,ALTAIR,3500907,BRANCA,3,3
SP,ALTINÓPOLIS,3501004,BRANCA,3,3
SP,ALTO ALEGRE,3501103,BRANCA,3,2
SP,ALUMÍNIO,3501152,BRANCA,3,3
SP,ÁLVARES FLORENCE,3501202,BRANCA,3,2
SP,ÁLVARES MACHADO,3501301,BRANCA,2,2
SP,ÁLVARO DE CARVALHO,3501400,BRANCA,2,2
SP,ALVINLÂNDIA,3501509,BRANCA,2,2
SP,AMERICANA,3501608,BRANCA,9,8
SP,AMÉRICO BRASILIENSE,3501707,BRANCA,5,5
SP,AMÉRICO DE CAMPOS,3501806,VÁRIAS,4,2
SP,AMPARO,3501905,BRANCA,7,7
SP,ANALÂNDIA,3502002,BRANCA,3,3
SP,ANDRADINA,3502101,BRANCA,4,3
SP,ANGATUBA,3502200,BRANCA,6,6
SP,ANHEMBI,3502309,BRANCA,3,3
SP,ANHUMAS,3502408,BRANCA,2,2
SP,APARECIDA,3502507,BRANCA,7,7
SP,APARECIDA D'OESTE,3502606,BRANCA,3,2
SP,APIAÍ,3502705,BRANCA,5,4
SP,ARAÇARIGUAMA,3502754,BRANCA,6,5
SP,ARAÇATUBA,3502804,BRANCA,8,6
SP,ARAÇOIABA DA SERRA,3502903,BRANCA,5,4
SP,ARAMINA,3503000,BRANCA,3,2
SP,ARANDU,3503109,BRANCA,4,3
SP,ARAPEÍ,3503158,PARDA,3,2
SP,ARARAQUARA,3503208,BRANCA,9,7
SP,ARARAS,3503307,BRANCA,5,5
SP,ARCO-ÍRIS,3503356,BRANCA,2,2
SP,AREALVA,3503406,BRANCA,3,3
SP,AREIAS,3503505,BRANCA,4,3
SP,AREIÓPOLIS,3503604,BRANCA,2,2
SP,ARIRANHA,3503703,BRANCA,6,6
SP,ARTUR NOGUEIRA,3503802,BRANCA,8,7
SP,ARUJÁ,3503901,BRANCA,10,9
SP,ASPÁSIA,3503950,BRANCA,3,2
SP,ASSIS,3504008,BRANCA,5,5
SP,ATIBAIA,3504107,BRANCA,8,6
SP,AURIFLAMA,3504206,BRANCA,3,3
SP,AVAÍ,3504305,BRANCA,4,3
SP,AVANHANDAVA,3504404,BRANCA,2,2
SP,AVARÉ,3504503,BRANCA,6,6
SP,BADY BASSITT,3504602,BRANCA,6,5
SP,BALBINOS,3504701,BRANCA,2,2
SP,BÁLSAMO,3504800,BRANCA,2,2
SP,BANANAL,3504909,BRANCA,4,3
SP,BARÃO DE ANTONINA,3505005,BRANCA,3,3
SP,BARBOSA,3505104,PARDA,3,2
SP,BARIRI,3505203,BRANCA,4,4
SP,BARRA BONITA,3505302,BRANCA,4,4
SP,BARRA DO CHAPÉU,3505351,BRANCA,4,3
SP,BARRA DO TURVO,3505401,BRANCA,2,2
SP,BARRETOS,3505500,BRANCA,8,8
SP,BARRINHA,3505609,PARDA,7,4
SP,BARUERI,3505708,BRANCA,7,6
SP,BASTOS,3505807,BRANCA,3,2
SP,BATATAIS,3505906,BRANCA,4,3
SP,BAURU,3506003,BRANCA,15,12
SP,BEBEDOURO,3506102,BRANCA,5,5
SP,BENTO DE ABREU,3506201,BRANCA,3,2
SP,BERNARDINO DE CAMPOS,3506300,BRANCA,2,2
SP,BERTIOGA,3506359,BRANCA,8,4
SP,BILAC,3506409,BRANCA,1,1
SP,BIRIGUI,3506508,BRANCA,6,6
SP,BIRITIBA MIRIM,3506607,VÁRIAS,8,3
SP,BOA ESPERANÇA DO SUL,3506706,BRANCA,3,3
SP,BOCAINA,3506805,BRANCA,3,3
SP,BOFETE,3506904,BRANCA,2,2
SP,BOITUVA,3507001,BRANCA,5,5
SP,BOM JESUS DOS PERDÕES,3507100,BRANCA,5,3
SP,BOM SUCESSO DE ITARARÉ,3507159,BRANCA,2,2
SP,BORÁ,3507209,PARDA,3,2
SP,BORACÉIA,3507308,BRANCA,1,1
SP,BORBOREMA,3507407,BRANCA,4,4
SP,BOREBI,3507456,VÁRIAS,2,1
SP,BOTUCATU,3507506,BRANCA,6,5
SP,BRAGANÇA PAULISTA,3507605,BRANCA,4,4
SP,BRAÚNA,3507704,BRANCA,3,3
SP,BREJO ALEGRE,3507753,BRANCA,2,2
SP,BRODOWSKI,3507803,BRANCA,2,2
SP,BROTAS,3507902,BRANCA,3,3
SP,BURI,3508009,BRANCA,4,4
SP,BURITAMA,3508108,BRANCA,3,3
SP,BURITIZAL,3508207,BRANCA,3,3
SP,CABRÁLIA PAULISTA,3508306,BRANCA,4,4
SP,CABREÚVA,3508405,BRANCA,3,3
SP,CAÇAPAVA,3508504,BRANCA,12,10
SP,CACHOEIRA PAULISTA,3508603,BRANCA,5,5
SP,CACONDE,3508702,BRANCA,4,3
SP,CAFELÂNDIA,3508801,BRANCA,7,7
SP,CAIABU,3508900,BRANCA,4,4
SP,CAIEIRAS,3509007,BRANCA,4,3
SP,CAIUÁ,3509106,PARDA,2,2
SP,CAJAMAR,3509205,BRANCA,7,6
SP,CAJATI,3509254,VÁRIAS,2,1
SP,CAJOBI,3509304,BRANCA,4,3
SP,CAJURU,3509403,BRANCA,4,3
SP,CAMPINA DO MONTE ALEGRE,3509452,BRANCA,2,2
SP,CAMPINAS,3509502,BRANCA,14,9
SP,CAMPO LIMPO PAULISTA,3509601,BRANCA,9,8
SP,CAMPOS DO JORDÃO,3509700,BRANCA,5,4
SP,CAMPOS NOVOS PAULISTA,3509809,BRANCA,2,2
SP,CANANÉIA,3509908,BRANCA,6,3
SP,CANAS,3509957,BRANCA,3,2
SP,CÂNDIDO MOTA,3510005,BRANCA,4,4
SP,CÂNDIDO RODRIGUES,3510104,BRANCA,2,2
SP,CANITAR,3510153,BRANCA,4,3
SP,CAPÃO BONITO,3510203,BRANCA,4,4
SP,CAPELA DO ALTO,3510302,BRANCA,2,2
SP,CAPIVARI,3510401,BRANCA,9,8
SP,CARAGUATATUBA,3510500,BRANCA,9,8
SP,CARAPICUÍBA,3510609,BRANCA,11,10
SP,CARDOSO,3510708,BRANCA,3,3
SP,CASA BRANCA,3510807,BRANCA,2,2
SP,CÁSSIA DOS COQUEIROS,3510906,BRANCA,3,2
SP,CASTILHO,3511003,BRANCA,3,3
SP,CATANDUVA,3511102,BRANCA,4,4
SP,CATIGUÁ,3511201,BRANCA,7,6
SP,CEDRAL,3511300,BRANCA,2,2
SP,CERQUEIRA CÉSAR,3511409,BRANCA,5,5
SP,CERQUILHO,3511508,BRANCA,5,5
SP,CESÁRIO LANGE,3511607,BRANCA,2,2
SP,CHARQUEADA,3511706,BRANCA,4,3
SP,CHAVANTES,3557204,BRANCA,2,2
SP,CLEMENTINA,3511904,BRANCA,4,4
SP,COLINA,3512001,BRANCA,3,3
SP,COLÔMBIA,3512100,BRANCA,2,2
SP,CONCHAL,3512209,BRANCA,4,4
SP,CONCHAS,3512308,BRANCA,7,7
SP,CORDEIRÓPOLIS,3512407,BRANCA,3,3
SP,COROADOS,3512506,BRANCA,2,2
SP,CORONEL MACEDO,3512605,BRANCA,3,3
SP,CORUMBATAÍ,3512704,BRANCA,3,2
SP,COSMÓPOLIS,3512803,VÁRIAS,4,2
SP,COSMORAMA,3512902,BRANCA,2,2
SP,COTIA,3513009,BRANCA,8,7
SP,CRAVINHOS,3513108,BRANCA,4,4
SP,CRISTAIS PAULISTA,3513207,BRANCA,2,2
SP,CRUZÁLIA,3513306,BRANCA,3,3
SP,CRUZEIRO,3513405,BRANCA,3,2
SP,CUBATÃO,3513504,PARDA,9,5
SP,CUNHA,3513603,BRANCA,2,2
SP,DESCALVADO,3513702,BRANCA,3,3
SP,DIADEMA,3513801,BRANCA,13,8
SP,DIRCE REIS,3513850,BRANCA,3,2
SP,DIVINOLÂNDIA,3513900,BRANCA,2,2
SP,DOBRADA,3514007,BRANCA,3,3
SP,DOIS CÓRREGOS,3514106,BRANCA,2,2
SP,DOLCINÓPOLIS,3514205,BRANCA,2,2
SP,DOURADO,3514304,BRANCA,2,2
SP,DRACENA,3514403,BRANCA,6,6
SP,DUARTINA,3514502,BRANCA,5,3
SP,DUMONT,3514601,BRANCA,3,3
SP,ECHAPORÃ,3514700,BRANCA,2,2
SP,ELDORADO,3514809,BRANCA,4,2
SP,ELIAS FAUSTO,3514908,BRANCA,4,4
SP,ELISIÁRIO,3514924,BRANCA,3,2
SP,EMBAÚBA,3514957,BRANCA,3,3
SP,EMBU DAS ARTES,3515004,BRANCA,8,6
SP,EMBU-GUAÇU,3515103,BRANCA,10,6
SP,EMILIANÓPOLIS,3515129,BRANCA,2,2
SP,ENGENHEIRO COELHO,3515152,BRANCA,4,4
SP,ESPÍRITO SANTO DO PINHAL,3515186,BRANCA,3,3
SP,ESPÍRITO SANTO DO TURVO,3515194,BRANCA,1,1
SP,ESTIVA GERBI,3557303,BRANCA,3,3
SP,ESTRELA D'OESTE,3515202,BRANCA,2,2
SP,ESTRELA DO NORTE,3515301,BRANCA,3,2
SP,EUCLIDES DA CUNHA PAULISTA,3515350,VÁRIAS,2,1
SP,FARTURA,3515400,BRANCA,4,4
SP,FERNANDO PRESTES,3515608,BRANCA,2,2
SP,FERNANDÓPOLIS,3515509,BRANCA,3,3
SP,FERNÃO,3515657,BRANCA,2,2
SP,FERRAZ DE VASCONCELOS,3515707,BRANCA,8,6
SP,FLORA RICA,3515806,BRANCA,3,2
SP,FLOREAL,3515905,BRANCA,3,3
SP,FLÓRIDA PAULISTA,3516002,BRANCA,6,4
SP,FLORÍNEA,3516101,BRANCA,2,2
SP,FRANCA,3516200,BRANCA,8,7
SP,FRANCISCO MORATO,3516309,BRANCA,5,3
SP,FRANCO DA ROCHA,3516408,BRANCA,7,6
SP,GABRIEL MONTEIRO,3516507,BRANCA,2,2
SP,GÁLIA,3516606,BRANCA,2,2
SP,GARÇA,3516705,BRANCA,6,6
SP,GASTÃO VIDIGAL,3516804,BRANCA,3,3
SP,GAVIÃO PEIXOTO,3516853,BRANCA,4,4
SP,GENERAL SALGADO,3516903,BRANCA,5,3
SP,GETULINA,3517000,BRANCA,3,3
SP,GLICÉRIO,3517109,BRANCA,3,3
SP,GUAIÇARA,3517208,BRANCA,2,2
SP,GUAIMBÉ,3517307,BRANCA,3,3
SP,GUAÍRA,3517406,BRANCA,4,4
SP,GUAPIAÇU,3517505,BRANCA,3,3
SP,GUAPIARA,3517604,VÁRIAS,2,1
SP,GUARÁ,3517703,BRANCA,2,2
SP,GUARAÇAÍ,3517802,BRANCA,3,2
SP,GUARACI,3517901,BRANCA,2,2
SP,GUARANI D'OESTE,3518008,BRANCA,3,3
SP,GUARANTÃ,3518107,BRANCA,3,2
SP,GUARARAPES,3518206,BRANCA,3,3
SP,GUARAREMA,3518305,BRANCA,6,6
SP,GUARATINGUETÁ,3518404,BRANCA,5,5
SP,GUAREÍ,3518503,SEM INFORMAÇÃO,3,2
SP,GUARIBA,3518602,BRANCA,4,3
SP,GUARUJÁ,3518701,BRANCA,10,10
SP,GUARULHOS,3518800,BRANCA,13,12
SP,GUATAPARÁ,3518859,PARDA,2,2
SP,GUZOLÂNDIA,3518909,BRANCA,2,2
SP,HERCULÂNDIA,3519006,BRANCA,2,2
SP,HOLAMBRA,3519055,BRANCA,3,2
SP,HORTOLÂNDIA,3519071,BRANCA,8,6
SP,IACANGA,3519105,BRANCA,2,2
SP,IACRI,3519204,BRANCA,2,2
SP,IARAS,3519253,BRANCA,5,5
SP,IBATÉ,3519303,BRANCA,4,4
SP,IBIRÁ,3519402,BRANCA,2,2
SP,IBIRAREMA,3519501,BRANCA,2,2
SP,IBITINGA,3519600,BRANCA,3,3
SP,IBIÚNA,3519709,BRANCA,12,11
SP,ICÉM,3519808,BRANCA,8,5
SP,IEPÊ,3519907,BRANCA,4,4
SP,IGARAÇU DO TIETÊ,3520004,BRANCA,7,7
SP,IGARAPAVA,3520103,BRANCA,6,5
SP,IGARATÁ,3520202,BRANCA,2,2
SP,IGUAPE,3520301,BRANCA,3,3
SP,ILHA COMPRIDA,3520426,BRANCA,5,4
SP,ILHA SOLTEIRA,3520442,BRANCA,3,3
SP,ILHABELA,3520400,BRANCA,10,6
SP,INDAIATUBA,3520509,BRANCA,6,5
SP,INDIANA,3520608,BRANCA,5,5
SP,INDIAPORÃ,3520707,BRANCA,3,3
SP,INÚBIA PAULISTA,3520806,BRANCA,2,2
SP,IPAUSSU,3520905,BRANCA,3,3
SP,IPERÓ,3521002,BRANCA,5,5
SP,IPEÚNA,3521101,BRANCA,2,2
SP,IPIGUÁ,3521150,BRANCA,2,2
SP,IPORANGA,3521200,VÁRIAS,2,1
SP,IPUÃ,3521309,BRANCA,3,2
SP,IRACEMÁPOLIS,3521408,BRANCA,5,4
SP,IRAPUÃ,3521507,BRANCA,3,3
SP,IRAPURU,3521606,BRANCA,3,3
SP,ITABERÁ,3521705,BRANCA,3,3
SP,ITAÍ,3521804,BRANCA,6,5
SP,ITAJOBI,3521903,BRANCA,2,2
SP,ITAJU,3522000,BRANCA,3,3
SP,ITANHAÉM,3522109,BRANCA,8,7
SP,ITAOCA,3522158,VÁRIAS,2,1
SP,ITAPECERICA DA SERRA,3522208,BRANCA,9,4
SP,ITAPETININGA,3522307,BRANCA,5,5
SP,ITAPEVA,3522406,BRANCA,6,6
SP,ITAPEVI,3522505,VÁRIAS,4,2
SP,ITAPIRA,3522604,BRANCA,4,4
SP,ITAPIRAPUÃ PAULISTA,3522653,BRANCA,2,2
SP,ITÁPOLIS,3522703,BRANCA,5,5
SP,ITAPORANGA,3522802,BRANCA,3,3
SP,ITAPUÍ,3522901,BRANCA,3,3
SP,ITAPURA,3523008,PARDA,3,2
SP,ITAQUAQUECETUBA,3523107,BRANCA,5,3
SP,ITARARÉ,3523206,BRANCA,3,3
SP,ITARIRI,3523305,BRANCA,4,3
SP,ITATIBA,3523404,BRANCA,4,4
SP,ITATINGA,3523503,BRANCA,3,3
SP,ITIRAPINA,3523602,BRANCA,4,4
SP,ITIRAPUÃ,3523701,BRANCA,2,2
SP,ITOBI,3523800,BRANCA,4,3
SP,ITU,3523909,BRANCA,8,6
SP,ITUPEVA,3524006,BRANCA,8,6
SP,ITUVERAVA,3524105,BRANCA,4,4
SP,JABORANDI,3524204,BRANCA,3,3
SP,JABOTICABAL,3524303,BRANCA,5,5
SP,JACAREÍ,3524402,BRANCA,11,9
SP,JACI,3524501,BRANCA,3,3
SP,JACUPIRANGA,3524600,BRANCA,4,4
SP,JAGUARIÚNA,3524709,BRANCA,4,4
SP,JALES,3524808,BRANCA,3,3
SP,JAMBEIRO,3524907,BRANCA,3,3
SP,JANDIRA,3525003,BRANCA,7,6
SP,JARDINÓPOLIS,3525102,BRANCA,5,4
SP,JARINU,3525201,BRANCA,6,3
SP,JAÚ,3525300,BRANCA,7,5
SP,JERIQUARA,3525409,BRANCA,2,2
SP,JOANÓPOLIS,3525508,BRANCA,2,2
SP,JOÃO RAMALHO,3525607,BRANCA,3,3
SP,JOSÉ BONIFÁCIO,3525706,BRANCA,4,3
SP,JÚLIO MESQUITA,3525805,BRANCA,4,3
SP,JUMIRIM,3525854,BRANCA,3,3
SP,JUNDIAÍ,3525904,BRANCA,13,11
SP,JUNQUEIRÓPOLIS,3526001,BRANCA,4,4
SP,JUQUIÁ,3526100,BRANCA,6,5
SP,JUQUITIBA,3526209,BRANCA,3,3
SP,LAGOINHA,3526308,BRANCA,2,2
SP,LARANJAL PAULISTA,3526407,BRANCA,3,3
SP,LAVÍNIA,3526506,BRANCA,3,2
SP,LAVRINHAS,3526605,BRANCA,5,4
SP,LEME,3526704,BRANCA,6,6
SP,LENÇÓIS PAULISTA,3526803,BRANCA,4,4
SP,LIMEIRA,3526902,BRANCA,11,8
SP,LINDÓIA,3527009,BRANCA,4,4
SP,LINS,3527108,BRANCA,6,6
SP,LORENA,3527207,BRANCA,5,4
SP,LOURDES,3527256,BRANCA,3,3
SP,LOUVEIRA,3527306,BRANCA,6,5
SP,LUCÉLIA,3527405,BRANCA,4,3
SP,LUCIANÓPOLIS,3527504,BRANCA,2,2
SP,LUÍS ANTÔNIO,3527603,BRANCA,3,3
SP,LUIZIÂNIA,3527702,BRANCA,2,2
SP,LUPÉRCIO,3527801,BRANCA,4,4
SP,LUTÉCIA,3527900,BRANCA,3,2
SP,MACATUBA,3528007,BRANCA,4,3
SP,MACAUBAL,3528106,BRANCA,2,2
SP,MACEDÔNIA,3528205,BRANCA,2,2
SP,MAGDA,3528304,VÁRIAS,2,1
SP,MAIRINQUE,3528403,BRANCA,6,4
SP,MAIRIPORÃ,3528502,BRANCA,7,6
SP,MANDURI,3528601,BRANCA,2,2
SP,MARABÁ PAULISTA,3528700,BRANCA,4,3
SP,MARACAÍ,3528809,BRANCA,3,3
SP,MARAPOAMA,3528858,BRANCA,2,2
SP,MARIÁPOLIS,3528908,BRANCA,6,3
SP,MARÍLIA,3529005,BRANCA,9,9
SP,MARINÓPOLIS,3529104,BRANCA,3,3
SP,MARTINÓPOLIS,3529203,BRANCA,5,4
SP,MATÃO,3529302,BRANCA,7,6
SP,MAUÁ,3529401,BRANCA,13,10
SP,MENDONÇA,3529500,VÁRIAS,2,1
SP,MERIDIANO,3529609,BRANCA,3,3
SP,MESÓPOLIS,3529658,PARDA,3,2
SP,MIGUELÓPOLIS,3529708,BRANCA,3,2
SP,MINEIROS DO TIETÊ,3529807,BRANCA,4,4
SP,MIRA ESTRELA,3530003,BRANCA,4,4
SP,MIRACATU,3529906,BRANCA,3,3
SP,MIRANDÓPOLIS,3530102,PARDA,3,2
SP,MIRANTE DO PARANAPANEMA,3530201,BRANCA,2,2
SP,MIRASSOL,3530300,BRANCA,7,5
SP,MIRASSOLÂNDIA,3530409,BRANCA,3,3
SP,MOCOCA,3530508,BRANCA,5,5
SP,MOGI DAS CRUZES,3530607,BRANCA,7,6
SP,MOGI GUAÇU,3530706,BRANCA,6,5
SP,MOGI MIRIM,3530805,BRANCA,8,8
SP,MOMBUCA,3530904,BRANCA,2,2
SP,MONÇÕES,3531001,BRANCA,4,4
SP,MONGAGUÁ,3531100,BRANCA,5,4
SP,MONTE ALEGRE DO SUL,3531209,BRANCA,2,2
SP,MONTE ALTO,3531308,BRANCA,5,5
SP,MONTE APRAZÍVEL,3531407,BRANCA,5,4
SP,MONTE AZUL PAULISTA,3531506,BRANCA,3,3
SP,MONTE CASTELO,3531605,BRANCA,4,4
SP,MONTE MOR,3531803,BRANCA,7,6
SP,MONTEIRO LOBATO,3531704,BRANCA,4,4
SP,MORRO AGUDO,3531902,BRANCA,5,3
SP,MORUNGABA,3532009,BRANCA,2,2
SP,MOTUCA,3532058,BRANCA,2,2
SP,MURUTINGA DO SUL,3532108,BRANCA,5,3
SP,NANTES,3532157,PARDA,3,2
SP,NARANDIBA,3532207,VÁRIAS,2,1
SP,NATIVIDADE DA SERRA,3532306,BRANCA,3,3
SP,NAZARÉ PAULISTA,3532405,BRANCA,3,3
SP,NEVES PAULISTA,3532504,BRANCA,2,2
SP,NHANDEARA,3532603,BRANCA,3,3
SP,NIPOÃ,3532702,BRANCA,4,3
SP,NOVA ALIANÇA,3532801,BRANCA,5,5
SP,NOVA CAMPINA,3532827,BRANCA,2,2
SP,NOVA CANAÃ PAULISTA,3532843,BRANCA,4,3
SP,NOVA CASTILHO,3532868,BRANCA,3,3
SP,NOVA EUROPA,3532900,BRANCA,4,3
SP,NOVA GRANADA,3533007,BRANCA,5,5
SP,NOVA GUATAPORANGA,3533106,BRANCA,4,3
SP,NOVA INDEPENDÊNCIA,3533205,BRANCA,3,2
SP,NOVA LUZITÂNIA,3533304,BRANCA,3,3
SP,NOVA ODESSA,3533403,BRANCA,7,5
SP,NOVAIS,3533254,BRANCA,4,4
SP,NOVO HORIZONTE,3533502,BRANCA,3,3
SP,NUPORANGA,3533601,BRANCA,3,3
SP,OCAUÇU,3533700,BRANCA,4,3
SP,ÓLEO,3533809,BRANCA,5,4
SP,OLÍMPIA,3533908,BRANCA,4,3
SP,ONDA VERDE,3534005,BRANCA,3,3
SP,ORIENTE,3534104,BRANCA,2,2
SP,ORINDIÚVA,3534203,VÁRIAS,2,1
SP,ORLÂNDIA,3534302,BRANCA,4,3
SP,OSASCO,3534401,BRANCA,7,6
SP,OSCAR BRESSANE,3534500,BRANCA,2,2
SP,OSVALDO CRUZ,3534609,BRANCA,3,2
SP,OURINHOS,3534708,BRANCA,2,2
SP,OURO VERDE,3534807,BRANCA,3,3
SP,OUROESTE,3534757,BRANCA,2,2
SP,PACAEMBU,3534906,BRANCA,5,5
SP,PALESTINA,3535002,BRANCA,4,4
SP,PALMARES PAULISTA,3535101,BRANCA,4,3
SP,PALMEIRA D'OESTE,3535200,BRANCA,2,2
SP,PALMITAL,3535309,BRANCA,5,5
SP,PANORAMA,3535408,BRANCA,3,2
SP,PARAGUAÇU PAULISTA,3535507,BRANCA,6,6
SP,PARAIBUNA,3535606,BRANCA,4,4
SP,PARAÍSO,3535705,BRANCA,5,4
SP,PARANAPANEMA,3535804,BRANCA,3,2
SP,PARANAPUÃ,3535903,BRANCA,2,2
SP,PARAPUÃ,3536000,BRANCA,3,3
SP,PARDINHO,3536109,BRANCA,2,2
SP,PARIQUERA-AÇU,3536208,BRANCA,4,3
SP,PARISI,3536257,BRANCA,2,2
SP,PATROCÍNIO PAULISTA,3536307,BRANCA,3,2
SP,PAULICÉIA,3536406,BRANCA,3,3
SP,PAULÍNIA,3536505,BRANCA,6,4
SP,PAULISTÂNIA,3536570,BRANCA,2,2
SP,PAULO DE FARIA,3536604,BRANCA,4,3
SP,PEDERNEIRAS,3536703,BRANCA,3,3
SP,PEDRA BELA,3536802,BRANCA,1,1
SP,PEDRANÓPOLIS,3536901,BRANCA,2,2
SP,PEDREGULHO,3537008,BRANCA,2,2
SP,PEDREIRA,3537107,BRANCA,8,7
SP,PEDRINHAS PAULISTA,3537156,BRANCA,3,3
SP,PEDRO DE TOLEDO,3537206,PARDA,5,3
SP,PENÁPOLIS,3537305,BRANCA,6,6
SP,PEREIRA BARRETO,3537404,BRANCA,2,2
SP,PEREIRAS,3537503,BRANCA,3,2
SP,PERUÍBE,3537602,BRANCA,9,8
SP,PIACATU,3537701,VÁRIAS,2,1
SP,PIEDADE,3537800,BRANCA,3,2
SP,PILAR DO SUL,3537909,BRANCA,4,3
SP,PINDAMONHANGABA,3538006,BRANCA,7,6
SP,PINDORAMA,3538105,BRANCA,3,3
SP,PINHALZINHO,3538204,BRANCA,5,5
SP,PIQUEROBI,3538303,BRANCA,2,2
SP,PIQUETE,3538501,BRANCA,3,3
SP,PIRACAIA,3538600,BRANCA,4,4
SP,PIRACICABA,3538709,BRANCA,12,10
SP,PIRAJU,3538808,BRANCA,2,2
SP,PIRAJUÍ,3538907,BRANCA,3,2
SP,PIRANGI,3539004,VÁRIAS,2,1
SP,PIRAPORA DO BOM JESUS,3539103,BRANCA,7,7
SP,PIRAPOZINHO,3539202,BRANCA,3,3
SP,PIRASSUNUNGA,3539301,BRANCA,7,6
SP,PIRATININGA,3539400,BRANCA,3,3
SP,PITANGUEIRAS,3539509,BRANCA,3,3
SP,PLANALTO,3539608,BRANCA,3,2
SP,PLATINA,3539707,BRANCA,2,2
SP,POÁ,3539806,BRANCA,10,7
SP,POLONI,3539905,BRANCA,2,2
SP,POMPÉIA,3540002,BRANCA,4,4
SP,PONGAÍ,3540101,BRANCA,2,2
SP,PONTAL,3540200,BRANCA,4,2
SP,PONTALINDA,3540259,BRANCA,3,3
