sigla_uf,nome_municipio,codigo_ibge,capital,descricao_cor_raca,n,candidaturas
BA,BOA VISTA DO TUPIM,2903805,0,PRETA,1,4
BA,BOM JESUS DA LAPA,2903904,0,PARDA,3,3
BA,BOM JESUS DA SERRA,2903953,0,PARDA,3,3
BA,BONINAL,2904001,0,BRANCA,2,3
BA,BONINAL,2904001,0,PARDA,1,3
BA,BONITO,2904050,0,BRANCA,1,2
BA,BONITO,2904050,0,PARDA,1,2
BA,BOQUIRA,2904100,0,BRANCA,2,3
BA,BOQUIRA,2904100,0,PARDA,1,3
BA,BOTUPORÃ,2904209,0,AMARELA,1,2
BA,BOTUPORÃ,2904209,0,BRANCA,1,2
BA,BREJÕES,2904308,0,BRANCA,4,5
BA,BREJÕES,2904308,0,PARDA,1,5
BA,BREJOLÂNDIA,2904407,0,BRANCA,1,2
BA,BREJOLÂNDIA,2904407,0,PARDA,1,2
BA,BROTAS DE MACAÚBAS,2904506,0,BRANCA,2,4
BA,BROTAS DE MACAÚBAS,2904506,0,PARDA,2,4
BA,BRUMADO,2904605,0,BRANCA,2,4
BA,BRUMADO,2904605,0,PARDA,1,4
BA,BRUMADO,2904605,0,SEM INFORMAÇÃO,1,4
BA,BUERAREMA,2904704,0,PARDA,2,2
BA,BURITIRAMA,2904753,0,PARDA,4,4
BA,CAATIBA,2904803,0,BRANCA,1,2
BA,CAATIBA,2904803,0,PARDA,1,2
BA,CABACEIRAS DO PARAGUAÇU,2904852,0,BRANCA,3,4
BA,CABACEIRAS DO PARAGUAÇU,2904852,0,PARDA,1,4
BA,CACHOEIRA,2904902,0,BRANCA,1,5
BA,CACHOEIRA,2904902,0,PARDA,2,5
BA,CACHOEIRA,2904902,0,PRETA,2,5
BA,CACULÉ,2905008,0,BRANCA,2,2
BA,CAEM,2905107,0,BRANCA,2,2
BA,CAETANOS,2905156,0,BRANCA,2,3
BA,CAETANOS,2905156,0,PARDA,1,3
BA,CAETITÉ,2905206,0,BRANCA,3,4
BA,CAETITÉ,2905206,0,PARDA,1,4
BA,CAFARNAUM,2905305,0,BRANCA,1,2
BA,CAFARNAUM,2905305,0,PRETA,1,2
BA,CAIRU,2905404,0,BRANCA,1,4
BA,CAIRU,2905404,0,PARDA,3,4
BA,CALDEIRÃO GRANDE,2905503,0,BRANCA,1,3
BA,CALDEIRÃO GRANDE,2905503,0,PARDA,2,3
BA,CAMACAN,2905602,0,BRANCA,1,3
BA,CAMACAN,2905602,0,PARDA,2,3
BA,CAMAÇARI,2905701,0,BRANCA,2,11
BA,CAMAÇARI,2905701,0,PARDA,7,11
BA,CAMAÇARI,2905701,0,PRETA,2,11
BA,CAMAMU,2905800,0,BRANCA,1,2
BA,CAMAMU,2905800,0,PARDA,1,2
BA,CAMPO ALEGRE DE LOURDES,2905909,0,BRANCA,1,3
BA,CAMPO ALEGRE DE LOURDES,2905909,0,PARDA,2,3
BA,CAMPO FORMOSO,2906006,0,BRANCA,2,2
BA,CANÁPOLIS,2906105,0,AMARELA,1,3
BA,CANÁPOLIS,2906105,0,BRANCA,1,3
BA,CANÁPOLIS,2906105,0,PARDA,1,3
BA,CANARANA,2906204,0,BRANCA,1,3
BA,CANARANA,2906204,0,PARDA,2,3
BA,CANAVIEIRAS,2906303,0,BRANCA,1,3
BA,CANAVIEIRAS,2906303,0,PARDA,2,3
BA,CANDEAL,2906402,0,BRANCA,1,3
BA,CANDEAL,2906402,0,PARDA,1,3
BA,CANDEAL,2906402,0,PRETA,1,3
BA,CANDEIAS,2906501,0,PARDA,7,8
BA,CANDEIAS,2906501,0,PRETA,1,8
BA,CANDIBA,2906600,0,BRANCA,2,3
BA,CANDIBA,2906600,0,PARDA,1,3
BA,CÂNDIDO SALES,2906709,0,PARDA,6,6
BA,CANSANÇÃO,2906808,0,BRANCA,2,4
BA,CANSANÇÃO,2906808,0,PARDA,2,4
BA,CANUDOS,2906824,0,BRANCA,1,4
BA,CANUDOS,2906824,0,PARDA,3,4
BA,CAPELA DO ALTO ALEGRE,2906857,0,PARDA,2,2
BA,CAPIM GROSSO,2906873,0,BRANCA,1,3
BA,CAPIM GROSSO,2906873,0,PARDA,2,3
BA,CARAÍBAS,2906899,0,PARDA,3,3
BA,CARAVELAS,2906907,0,BRANCA,2,4
BA,CARAVELAS,2906907,0,PRETA,1,4
BA,CARAVELAS,2906907,0,SEM INFORMAÇÃO,1,4
BA,CARDEAL DA SILVA,2907004,0,BRANCA,1,2
BA,CARDEAL DA SILVA,2907004,0,PARDA,1,2
BA,CARINHANHA,2907103,0,BRANCA,2,4
BA,CARINHANHA,2907103,0,PARDA,1,4
BA,CARINHANHA,2907103,0,PRETA,1,4
BA,CASA NOVA,2907202,0,BRANCA,2,5
BA,CASA NOVA,2907202,0,PARDA,2,5
BA,CASA NOVA,2907202,0,SEM INFORMAÇÃO,1,5
BA,CASTRO ALVES,2907301,0,AMARELA,1,3
BA,CASTRO ALVES,2907301,0,PRETA,2,3
BA,CATOLÂNDIA,2907400,0,BRANCA,1,2
BA,CATOLÂNDIA,2907400,0,PARDA,1,2
BA,CATU,2907509,0,BRANCA,4,6
BA,CATU,2907509,0,PARDA,1,6
BA,CATU,2907509,0,PRETA,1,6
BA,CATURAMA,2907558,0,BRANCA,1,2
BA,CATURAMA,2907558,0,SEM INFORMAÇÃO,1,2
BA,CENTRAL,2907608,0,AMARELA,1,5
BA,CENTRAL,2907608,0,PARDA,3,5
BA,CENTRAL,2907608,0,PRETA,1,5
BA,CHORROCHÓ,2907707,0,PARDA,3,3
BA,CÍCERO DANTAS,2907806,0,BRANCA,1,3
BA,CÍCERO DANTAS,2907806,0,PARDA,2,3
BA,CIPÓ,2907905,0,BRANCA,2,4
BA,CIPÓ,2907905,0,PARDA,2,4
BA,COARACI,2908002,0,BRANCA,1,5
BA,COARACI,2908002,0,PARDA,3,5
BA,COARACI,2908002,0,PRETA,1,5
BA,COCOS,2908101,0,BRANCA,2,2
BA,CONCEIÇÃO DA FEIRA,2908200,0,BRANCA,2,4
BA,CONCEIÇÃO DA FEIRA,2908200,0,PARDA,1,4
BA,CONCEIÇÃO DA FEIRA,2908200,0,PRETA,1,4
BA,CONCEIÇÃO DO ALMEIDA,2908309,0,BRANCA,1,2
BA,CONCEIÇÃO DO ALMEIDA,2908309,0,PARDA,1,2
BA,CONCEIÇÃO DO COITÉ,2908408,0,BRANCA,1,3
BA,CONCEIÇÃO DO COITÉ,2908408,0,PARDA,2,3
BA,CONCEIÇÃO DO JACUÍPE,2908507,0,BRANCA,1,7
BA,CONCEIÇÃO DO JACUÍPE,2908507,0,PARDA,5,7
BA,CONCEIÇÃO DO JACUÍPE,2908507,0,PRETA,1,7
BA,CONDE,2908606,0,BRANCA,1,3
BA,CONDE,2908606,0,PARDA,1,3
BA,CONDE,2908606,0,SEM INFORMAÇÃO,1,3
BA,CONDEÚBA,2908705,0,BRANCA,1,2
BA,CONDEÚBA,2908705,0,PRETA,1,2
BA,CONTENDAS DO SINCORÁ,2908804,0,PARDA,2,2
BA,CORAÇÃO DE MARIA,2908903,0,BRANCA,2,5
BA,CORAÇÃO DE MARIA,2908903,0,PARDA,1,5
BA,CORAÇÃO DE MARIA,2908903,0,PRETA,2,5
BA,CORDEIROS,2909000,0,BRANCA,1,2
BA,CORDEIROS,2909000,0,PARDA,1,2
BA,CORIBE,2909109,0,AMARELA,1,2
BA,CORIBE,2909109,0,PARDA,1,2
BA,CORONEL JOÃO SÁ,2909208,0,BRANCA,1,2
BA,CORONEL JOÃO SÁ,2909208,0,PARDA,1,2
BA,CORRENTINA,2909307,0,PARDA,6,8
BA,CORRENTINA,2909307,0,PRETA,2,8
BA,COTEGIPE,2909406,0,BRANCA,2,3
BA,COTEGIPE,2909406,0,PARDA,1,3
BA,CRAVOLÂNDIA,2909505,0,BRANCA,1,2
BA,CRAVOLÂNDIA,2909505,0,PARDA,1,2
BA,CRISÓPOLIS,2909604,0,BRANCA,1,2
BA,CRISÓPOLIS,2909604,0,PARDA,1,2
BA,CRISTÓPOLIS,2909703,0,BRANCA,2,4
BA,CRISTÓPOLIS,2909703,0,PARDA,2,4
BA,CRUZ DAS ALMAS,2909802,0,BRANCA,2,3
BA,CRUZ DAS ALMAS,2909802,0,PARDA,1,3
BA,CURAÇÁ,2909901,0,PARDA,1,3
BA,CURAÇÁ,2909901,0,PRETA,1,3
BA,CURAÇÁ,2909901,0,SEM INFORMAÇÃO,1,3
BA,DÁRIO MEIRA,2910008,0,BRANCA,1,4
BA,DÁRIO MEIRA,2910008,0,PARDA,3,4
BA,DIAS D'ÁVILA,2910057,0,BRANCA,4,7
BA,DIAS D'ÁVILA,2910057,0,PARDA,1,7
BA,DIAS D'ÁVILA,2910057,0,PRETA,2,7
BA,DOM BASÍLIO,2910107,0,BRANCA,1,2
BA,DOM BASÍLIO,2910107,0,PARDA,1,2
BA,DOM MACEDO COSTA,2910206,0,BRANCA,1,2
BA,DOM MACEDO COSTA,2910206,0,PARDA,1,2
BA,ELÍSIO MEDRADO,2910305,0,BRANCA,1,3
BA,ELÍSIO MEDRADO,2910305,0,PARDA,1,3
BA,ELÍSIO MEDRADO,2910305,0,PRETA,1,3
BA,ENCRUZILHADA,2910404,0,BRANCA,1,3
BA,ENCRUZILHADA,2910404,0,PARDA,2,3
BA,ENTRE RIOS,2910503,0,BRANCA,2,6
BA,ENTRE RIOS,2910503,0,PARDA,1,6
BA,ENTRE RIOS,2910503,0,PRETA,3,6
BA,ÉRICO CARDOSO,2900504,0,BRANCA,1,2
BA,ÉRICO CARDOSO,2900504,0,PARDA,1,2
BA,ESPLANADA,2910602,0,BRANCA,1,3
BA,ESPLANADA,2910602,0,PARDA,2,3
BA,EUCLIDES DA CUNHA,2910701,0,BRANCA,2,3
BA,EUCLIDES DA CUNHA,2910701,0,PARDA,1,3
BA,EUNÁPOLIS,2910727,0,BRANCA,2,5
BA,EUNÁPOLIS,2910727,0,PARDA,3,5
BA,FÁTIMA,2910750,0,PARDA,2,2
BA,FEIRA DA MATA,2910776,0,BRANCA,1,2
BA,FEIRA DA MATA,2910776,0,PARDA,1,2
BA,FEIRA DE SANTANA,2910800,0,BRANCA,4,10
BA,FEIRA DE SANTANA,2910800,0,PARDA,5,10
BA,FEIRA DE SANTANA,2910800,0,PRETA,1,10
BA,FILADÉLFIA,2910859,0,BRANCA,3,4
BA,FILADÉLFIA,2910859,0,PARDA,1,4
BA,FIRMINO ALVES,2910909,0,PARDA,3,4
BA,FIRMINO ALVES,2910909,0,PRETA,1,4
BA,FLORESTA AZUL,2911006,0,PARDA,2,2
BA,FORMOSA DO RIO PRETO,2911105,0,BRANCA,1,3
BA,FORMOSA DO RIO PRETO,2911105,0,PARDA,2,3
BA,GANDU,2911204,0,PARDA,2,3
BA,GANDU,2911204,0,PRETA,1,3
BA,GAVIÃO,2911253,0,PARDA,3,3
BA,GENTIO DO OURO,2911303,0,BRANCA,2,2
BA,GLÓRIA,2911402,0,BRANCA,1,3
BA,GLÓRIA,2911402,0,PARDA,2,3
BA,GONGOGI,2911501,0,BRANCA,1,4
BA,GONGOGI,2911501,0,PARDA,3,4
BA,GOVERNADOR MANGABEIRA,2911600,0,PARDA,2,4
BA,GOVERNADOR MANGABEIRA,2911600,0,PRETA,2,4
BA,GUAJERU,2911659,0,PARDA,2,2
BA,GUANAMBI,2911709,0,BRANCA,3,3
BA,GUARATINGA,2911808,0,BRANCA,3,5
BA,GUARATINGA,2911808,0,PARDA,2,5
BA,HELIÓPOLIS,2911857,0,PARDA,2,2
BA,IAÇU,2911907,0,BRANCA,1,4
BA,IAÇU,2911907,0,PARDA,1,4
BA,IAÇU,2911907,0,PRETA,1,4
BA,IAÇU,2911907,0,SEM INFORMAÇÃO,1,4
BA,IBIASSUCÊ,2912004,0,BRANCA,1,4
BA,IBIASSUCÊ,2912004,0,PARDA,3,4
BA,IBICARAÍ,2912103,0,BRANCA,1,5
BA,IBICARAÍ,2912103,0,PARDA,4,5
BA,IBICOARA,2912202,0,BRANCA,1,2
BA,IBICOARA,2912202,0,SEM INFORMAÇÃO,1,2
BA,IBICUÍ,2912301,0,PARDA,2,2
BA,IBIPEBA,2912400,0,PARDA,2,3
BA,IBIPEBA,2912400,0,PRETA,1,3
BA,IBIPITANGA,2912509,0,BRANCA,2,2
BA,IBIQUERA,2912608,0,PARDA,2,2
BA,IBIRAPITANGA,2912707,0,PARDA,2,2
BA,IBIRAPUÃ,2912806,0,BRANCA,2,3
BA,IBIRAPUÃ,2912806,0,PARDA,1,3
BA,IBIRATAIA,2912905,0,BRANCA,1,4
BA,IBIRATAIA,2912905,0,PARDA,3,4
BA,IBITIARA,2913002,0,PARDA,2,2
BA,IBITITÁ,2913101,0,BRANCA,2,2
BA,IBOTIRAMA,2913200,0,PARDA,1,2
BA,IBOTIRAMA,2913200,0,SEM INFORMAÇÃO,1,2
BA,ICHU,2913309,0,BRANCA,3,3
BA,IGAPORÃ,2913408,0,BRANCA,2,2
BA,IGRAPIÚNA,2913457,0,PARDA,3,4
BA,IGRAPIÚNA,2913457,0,PRETA,1,4
BA,IGUAÍ,2913507,0,BRANCA,1,3
BA,IGUAÍ,2913507,0,PARDA,2,3
BA,ILHÉUS,2913606,0,BRANCA,2,8
BA,ILHÉUS,2913606,0,PARDA,4,8
BA,ILHÉUS,2913606,0,PRETA,1,8
BA,ILHÉUS,2913606,0,SEM INFORMAÇÃO,1,8
BA,INHAMBUPE,2913705,0,BRANCA,1,3
BA,INHAMBUPE,2913705,0,PARDA,2,3
BA,IPECAETÁ,2913804,0,PARDA,2,3
BA,IPECAETÁ,2913804,0,PRETA,1,3
BA,IPIAÚ,2913903,0,BRANCA,3,8
BA,IPIAÚ,2913903,0,PARDA,4,8
BA,IPIAÚ,2913903,0,PRETA,1,8
BA,IPIRÁ,2914000,0,BRANCA,1,3
BA,IPIRÁ,2914000,0,PARDA,2,3
BA,IPUPIARA,2914109,0,PARDA,2,2
BA,IRAJUBA,2914208,0,PARDA,2,2
BA,IRAMAIA,2914307,0,PARDA,3,3
BA,IRAQUARA,2914406,0,PARDA,2,2
BA,IRARÁ,2914505,0,BRANCA,1,5
BA,IRARÁ,2914505,0,PARDA,3,5
BA,IRARÁ,2914505,0,PRETA,1,5
BA,IRECÊ,2914604,0,BRANCA,1,4
BA,IRECÊ,2914604,0,PARDA,2,4
BA,IRECÊ,2914604,0,PRETA,1,4
BA,ITABELA,2914653,0,BRANCA,1,2
BA,ITABELA,2914653,0,PARDA,1,2
BA,ITABERABA,2914703,0,BRANCA,3,4
BA,ITABERABA,2914703,0,PARDA,1,4
BA,ITABUNA,2914802,0,BRANCA,3,11
BA,ITABUNA,2914802,0,PARDA,6,11
BA,ITABUNA,2914802,0,PRETA,2,11
BA,ITACARÉ,2914901,0,BRANCA,1,5
BA,ITACARÉ,2914901,0,PARDA,2,5
BA,ITACARÉ,2914901,0,PRETA,2,5
BA,ITAETÉ,2915007,0,BRANCA,1,2
BA,ITAETÉ,2915007,0,PARDA,1,2
BA,ITAGI,2915106,0,PARDA,2,3
BA,ITAGI,2915106,0,PRETA,1,3
BA,ITAGIBÁ,2915205,0,BRANCA,3,6
BA,ITAGIBÁ,2915205,0,PARDA,3,6
BA,ITAGIMIRIM,2915304,0,PARDA,2,3
BA,ITAGIMIRIM,2915304,0,PRETA,1,3
BA,ITAGUAÇU DA BAHIA,2915353,0,PARDA,3,3
BA,ITAJU DO COLÔNIA,2915403,0,BRANCA,2,2
BA,ITAJUÍPE,2915502,0,BRANCA,1,3
BA,ITAJUÍPE,2915502,0,PARDA,2,3
BA,ITAMARAJU,2915601,0,BRANCA,1,6
BA,ITAMARAJU,2915601,0,PARDA,5,6
BA,ITAMARI,2915700,0,PARDA,2,2
BA,ITAMBÉ,2915809,0,BRANCA,2,5
BA,ITAMBÉ,2915809,0,PARDA,1,5
BA,ITAMBÉ,2915809,0,PRETA,1,5
BA,ITAMBÉ,2915809,0,SEM INFORMAÇÃO,1,5
BA,ITANAGRA,2915908,0,BRANCA,1,4
BA,ITANAGRA,2915908,0,PARDA,2,4
BA,ITANAGRA,2915908,0,PRETA,1,4
BA,ITANHÉM,2916005,0,BRANCA,3,3
BA,ITAPARICA,2916104,0,PARDA,2,3
BA,ITAPARICA,2916104,0,PRETA,1,3
BA,ITAPÉ,2916203,0,BRANCA,1,2
BA,ITAPÉ,2916203,0,PARDA,1,2
BA,ITAPEBI,2916302,0,BRANCA,1,3
BA,ITAPEBI,2916302,0,PARDA,2,3
BA,ITAPETINGA,2916401,0,PARDA,5,5
BA,ITAPICURU,2916500,0,BRANCA,1,2
BA,ITAPICURU,2916500,0,PARDA,1,2
BA,ITAPITANGA,2916609,0,PARDA,3,3
BA,ITAQUARA,2916708,0,PARDA,3,3
BA,ITARANTIM,2916807,0,PARDA,4,4
BA,ITATIM,2916856,0,BRANCA,1,2
BA,ITATIM,2916856,0,PARDA,1,2
BA,ITIRUÇU,2916906,0,BRANCA,2,2
BA,ITIÚBA,2917003,0,PARDA,3,3
BA,ITORORÓ,2917102,0,PARDA,3,3
BA,ITUAÇU,2917201,0,BRANCA,2,4
BA,ITUAÇU,2917201,0,PARDA,2,4
BA,ITUBERÁ,2917300,0,BRANCA,1,3
BA,ITUBERÁ,2917300,0,PARDA,2,3
BA,IUIU,2917334,0,PARDA,1,2
BA,IUIU,2917334,0,PRETA,1,2
BA,JABORANDI,2917359,0,PARDA,2,2
BA,JACARACI,2917409,0,PARDA,2,2
BA,JACOBINA,2917508,0,BRANCA,1,3
BA,JACOBINA,2917508,0,PARDA,1,3
BA,JACOBINA,2917508,0,PRETA,1,3
BA,JAGUAQUARA,2917607,0,BRANCA,1,4
BA,JAGUAQUARA,2917607,0,PARDA,3,4
BA,JAGUARARI,2917706,0,BRANCA,1,2
BA,JAGUARARI,2917706,0,PRETA,1,2
BA,JAGUARIPE,2917805,0,PARDA,2,2
BA,JANDAÍRA,2917904,0,BRANCA,1,3
BA,JANDAÍRA,2917904,0,PARDA,2,3
BA,JEQUIÉ,2918001,0,BRANCA,4,6
BA,JEQUIÉ,2918001,0,PARDA,2,6
BA,JEREMOABO,2918100,0,PARDA,2,2
BA,JIQUIRIÇÁ,2918209,0,PARDA,2,2
BA,JITAÚNA,2918308,0,PARDA,2,2
BA,JOÃO DOURADO,2918357,0,PARDA,2,2
BA,JUAZEIRO,2918407,0,BRANCA,2,6
BA,JUAZEIRO,2918407,0,PARDA,3,6
BA,JUAZEIRO,2918407,0,PRETA,1,6
BA,JUCURUÇU,2918456,0,PARDA,2,2
BA,JUSSARA,2918506,0,BRANCA,1,2
BA,JUSSARA,2918506,0,PARDA,1,2
BA,JUSSARI,2918555,0,BRANCA,1,2
BA,JUSSARI,2918555,0,PARDA,1,2
BA,JUSSIAPE,2918605,0,BRANCA,2,3
BA,JUSSIAPE,2918605,0,PARDA,1,3
BA,LAFAIETE COUTINHO,2918704,0,PARDA,1,2
BA,LAFAIETE COUTINHO,2918704,0,PRETA,1,2
BA,LAGOA REAL,2918803,0,BRANCA,1,2
BA,LAGOA REAL,2918803,0,PARDA,1,2
BA,LAJE,2918902,0,BRANCA,2,3
BA,LAJE,2918902,0,PARDA,1,3
BA,LAJEDÃO,2919009,0,BRANCA,1,3
BA,LAJEDÃO,2919009,0,PARDA,2,3
BA,LAJEDINHO,2919058,0,PARDA,1,2
BA,LAJEDINHO,2919058,0,PRETA,1,2
BA,LAJEDO DO TABOCAL,2918753,0,PARDA,2,3
BA,LAJEDO DO TABOCAL,2918753,0,PRETA,1,3
BA,LAMARÃO,2919108,0,PARDA,3,3
BA,LAPÃO,2919157,0,PARDA,2,2
BA,LAURO DE FREITAS,2919207,0,BRANCA,3,6
BA,LAURO DE FREITAS,2919207,0,PARDA,1,6
BA,LAURO DE FREITAS,2919207,0,PRETA,2,6
BA,LENÇÓIS,2919306,0,PARDA,3,3
BA,LICÍNIO DE ALMEIDA,2919405,0,BRANCA,1,1
BA,LIVRAMENTO DE NOSSA SENHORA,2919504,0,AMARELA,1,3
BA,LIVRAMENTO DE NOSSA SENHORA,2919504,0,BRANCA,2,3
BA,LUÍS EDUARDO MAGALHÃES,2919553,0,BRANCA,3,3
BA,MACAJUBA,2919603,0,BRANCA,2,2
BA,MACARANI,2919702,0,BRANCA,1,4
BA,MACARANI,2919702,0,PARDA,3,4
BA,MACAÚBAS,2919801,0,PARDA,3,3
BA,MACURURÉ,2919900,0,BRANCA,1,3
BA,MACURURÉ,2919900,0,PARDA,2,3
BA,MADRE DE DEUS,2919926,0,BRANCA,1,2
BA,MADRE DE DEUS,2919926,0,PRETA,1,2
BA,MAETINGA,2919959,0,BRANCA,1,2
BA,MAETINGA,2919959,0,PARDA,1,2
BA,MAIQUINIQUE,2920007,0,BRANCA,1,2
BA,MAIQUINIQUE,2920007,0,PARDA,1,2
BA,MAIRI,2920106,0,PARDA,2,2
BA,MALHADA,2920205,0,PARDA,2,2
BA,MALHADA DE PEDRAS,2920304,0,BRANCA,1,2
BA,MALHADA DE PEDRAS,2920304,0,PARDA,1,2
BA,MANOEL VITORINO,2920403,0,BRANCA,2,4
BA,MANOEL VITORINO,2920403,0,PARDA,2,4
BA,MANSIDÃO,2920452,0,PARDA,4,4
BA,MARACÁS,2920502,0,BRANCA,1,4
BA,MARACÁS,2920502,0,PARDA,3,4
BA,MARAGOGIPE,2920601,0,BRANCA,1,6
BA,MARAGOGIPE,2920601,0,PARDA,2,6
BA,MARAGOGIPE,2920601,0,PRETA,3,6
BA,MARAÚ,2920700,0,BRANCA,1,3
BA,MARAÚ,2920700,0,PARDA,2,3
BA,MARCIONÍLIO SOUZA,2920809,0,BRANCA,1,4
BA,MARCIONÍLIO SOUZA,2920809,0,PARDA,2,4
BA,MARCIONÍLIO SOUZA,2920809,0,PRETA,1,4
BA,MASCOTE,2920908,0,PARDA,3,3
BA,MATA DE SÃO JOÃO,2921005,0,PARDA,4,4
BA,MATINA,2921054,0,BRANCA,2,2
BA,MEDEIROS NETO,2921104,0,BRANCA,2,4
BA,MEDEIROS NETO,2921104,0,PARDA,2,4
BA,MIGUEL CALMON,2921203,0,BRANCA,2,3
BA,MIGUEL CALMON,2921203,0,PARDA,1,3
BA,MILAGRES,2921302,0,BRANCA,1,3
BA,MILAGRES,2921302,0,PARDA,2,3
BA,MIRANGABA,2921401,0,AMARELA,1,5
BA,MIRANGABA,2921401,0,BRANCA,1,5
BA,MIRANGABA,2921401,0,PARDA,3,5
BA,MIRANTE,2921450,0,BRANCA,2,2
BA,MONTE SANTO,2921500,0,BRANCA,1,2
BA,MONTE SANTO,2921500,0,PARDA,1,2
BA,MORPARÁ,2921609,0,BRANCA,1,2
BA,MORPARÁ,2921609,0,PARDA,1,2
BA,MORRO DO CHAPÉU,2921708,0,BRANCA,2,4
BA,MORRO DO CHAPÉU,2921708,0,PARDA,1,4
BA,MORRO DO CHAPÉU,2921708,0,PRETA,1,4
BA,MORTUGABA,2921807,0,BRANCA,2,2
BA,MUCUGÊ,2921906,0,PARDA,3,3
BA,MUCURI,2922003,0,BRANCA,3,7
BA,MUCURI,2922003,0,PARDA,3,7
BA,MUCURI,2922003,0,PRETA,1,7
BA,MULUNGU DO MORRO,2922052,0,PARDA,2,2
BA,MUNDO NOVO,2922102,0,BRANCA,1,2
BA,MUNDO NOVO,2922102,0,PARDA,1,2
BA,MUNIZ FERREIRA,2922201,0,PARDA,2,2
BA,MUQUÉM DO SÃO FRANCISCO,2922250,0,BRANCA,1,2
BA,MUQUÉM DO SÃO FRANCISCO,2922250,0,PARDA,1,2
BA,MURITIBA,2922300,0,PARDA,3,4
BA,MURITIBA,2922300,0,PRETA,1,4
BA,MUTUÍPE,2922409,0,BRANCA,2,4
BA,MUTUÍPE,2922409,0,PARDA,2,4
BA,NAZARÉ,2922508,0,BRANCA,1,5
BA,NAZARÉ,2922508,0,PARDA,3,5
BA,NAZARÉ,2922508,0,PRETA,1,5
BA,NILO PEÇANHA,2922607,0,BRANCA,1,3
BA,NILO PEÇANHA,2922607,0,PARDA,2,3
BA,NORDESTINA,2922656,0,BRANCA,4,5
BA,NORDESTINA,2922656,0,PARDA,1,5
BA,NOVA CANAÃ,2922706,0,BRANCA,3,5
BA,NOVA CANAÃ,2922706,0,PARDA,2,5
BA,NOVA FÁTIMA,2922730,0,BRANCA,1,2
BA,NOVA FÁTIMA,2922730,0,PARDA,1,2
BA,NOVA IBIÁ,2922755,0,PARDA,2,2
BA,NOVA ITARANA,2922805,0,PARDA,2,2
BA,NOVA REDENÇÃO,2922854,0,BRANCA,1,4
BA,NOVA REDENÇÃO,2922854,0,PARDA,2,4
BA,NOVA REDENÇÃO,2922854,0,PRETA,1,4
BA,NOVA SOURE,2922904,0,BRANCA,1,4
BA,NOVA SOURE,2922904,0,PARDA,3,4
BA,NOVA VIÇOSA,2923001,0,BRANCA,3,5
BA,NOVA VIÇOSA,2923001,0,PARDA,2,5
BA,NOVO HORIZONTE,2923035,0,BRANCA,1,2
BA,NOVO HORIZONTE,2923035,0,PARDA,1,2
BA,NOVO TRIUNFO,2923050,0,BRANCA,1,2
BA,NOVO TRIUNFO,2923050,0,PARDA,1,2
BA,OLINDINA,2923100,0,BRANCA,1,3
BA,OLINDINA,2923100,0,PARDA,2,3
BA,OLIVEIRA DOS BREJINHOS,2923209,0,PARDA,2,2
BA,OURIÇANGAS,2923308,0,BRANCA,1,2
BA,OURIÇANGAS,2923308,0,PARDA,1,2
BA,OUROLÂNDIA,2923357,0,PARDA,2,2
BA,PALMAS DE MONTE ALTO,2923407,0,BRANCA,2,4
BA,PALMAS DE MONTE ALTO,2923407,0,PARDA,2,4
BA,PALMEIRAS,2923506,0,PARDA,3,4
BA,PALMEIRAS,2923506,0,PRETA,1,4
BA,PARAMIRIM,2923605,0,BRANCA,2,3
BA,PARAMIRIM,2923605,0,PARDA,1,3
BA,PARATINGA,2923704,0,PARDA,2,2
BA,PARIPIRANGA,2923803,0,BRANCA,1,2
BA,PARIPIRANGA,2923803,0,PARDA,1,2
BA,PAU BRASIL,2923902,0,PARDA,3,4
BA,PAU BRASIL,2923902,0,PRETA,1,4
BA,PAULO AFONSO,2924009,0,BRANCA,2,6
BA,PAULO AFONSO,2924009,0,PARDA,4,6
BA,PÉ DE SERRA,2924058,0,PARDA,3,3
BA,PEDRÃO,2924108,0,BRANCA,2,2
BA,PEDRO ALEXANDRE,2924207,0,BRANCA,1,2
BA,PEDRO ALEXANDRE,2924207,0,PARDA,1,2
BA,PIATÃ,2924306,0,BRANCA,1,2
BA,PIATÃ,2924306,0,PARDA,1,2
BA,PILÃO ARCADO,2924405,0,BRANCA,2,2
BA,PINDAÍ,2924504,0,PARDA,2,2
BA,PINDOBAÇU,2924603,0,BRANCA,2,3
BA,PINDOBAÇU,2924603,0,PARDA,1,3
BA,PINTADAS,2924652,0,PARDA,2,2
BA,PIRAÍ DO NORTE,2924678,0,BRANCA,1,2
BA,PIRAÍ DO NORTE,2924678,0,PARDA,1,2
BA,PIRIPÁ,2924702,0,BRANCA,2,3
BA,PIRIPÁ,2924702,0,PARDA,1,3
BA,PIRITIBA,2924801,0,PARDA,2,2
BA,PLANALTINO,2924900,0,BRANCA,1,2
BA,PLANALTINO,2924900,0,PARDA,1,2
BA,PLANALTO,2925006,0,BRANCA,1,4
BA,PLANALTO,2925006,0,PARDA,3,4
BA,POÇÕES,2925105,0,BRANCA,2,6
BA,POÇÕES,2925105,0,PARDA,3,6
BA,POÇÕES,2925105,0,SEM INFORMAÇÃO,1,6
BA,POJUCA,2925204,0,PARDA,4,5
BA,POJUCA,2925204,0,PRETA,1,5
BA,PONTO NOVO,2925253,0,PARDA,2,2
BA,PORTO SEGURO,2925303,0,BRANCA,6,6
