sigla_uf,nome_municipio,codigo_ibge,descricao_sexo,capital,n,candidaturas
MG,JOAÍMA,3136009,MASCULINO,0,2,2
MG,JOANÉSIA,3136108,FEMININO,0,1,1
MG,JOANÉSIA,3136108,MASCULINO,0,3,3
MG,JOÃO MONLEVADE,3136207,FEMININO,0,1,1
MG,JOÃO MONLEVADE,3136207,MASCULINO,0,4,4
MG,JOÃO PINHEIRO,3136306,MASCULINO,0,2,2
MG,JOAQUIM FELÍCIO,3136405,FEMININO,0,1,1
MG,JOAQUIM FELÍCIO,3136405,MASCULINO,0,1,1
MG,JORDÂNIA,3136504,MASCULINO,0,2,2
MG,JOSÉ GONÇALVES DE MINAS,3136520,FEMININO,0,1,1
MG,JOSÉ GONÇALVES DE MINAS,3136520,MASCULINO,0,1,1
MG,JOSÉ RAYDAN,3136553,MASCULINO,0,2,2
MG,JOSENÓPOLIS,3136579,FEMININO,0,1,1
MG,JOSENÓPOLIS,3136579,MASCULINO,0,1,1
MG,JUATUBA,3136652,MASCULINO,0,4,4
MG,JUIZ DE FORA,3136702,FEMININO,0,5,5
MG,JUIZ DE FORA,3136702,MASCULINO,0,6,6
MG,JURAMENTO,3136801,FEMININO,0,2,2
MG,JURAMENTO,3136801,MASCULINO,0,2,2
MG,JURUAIA,3136900,MASCULINO,0,3,3
MG,JUVENÍLIA,3136959,MASCULINO,0,2,2
MG,LADAINHA,3137007,MASCULINO,0,3,3
MG,LAGAMAR,3137106,MASCULINO,0,5,5
MG,LAGOA DA PRATA,3137205,FEMININO,0,1,1
MG,LAGOA DA PRATA,3137205,MASCULINO,0,5,5
MG,LAGOA DOS PATOS,3137304,MASCULINO,0,4,4
MG,LAGOA DOURADA,3137403,MASCULINO,0,2,2
MG,LAGOA FORMOSA,3137502,MASCULINO,0,2,2
MG,LAGOA GRANDE,3137536,MASCULINO,0,2,2
MG,LAGOA SANTA,3137601,FEMININO,0,2,2
MG,LAGOA SANTA,3137601,MASCULINO,0,4,4
MG,LAJINHA,3137700,MASCULINO,0,2,2
MG,LAMBARI,3137809,FEMININO,0,1,1
MG,LAMBARI,3137809,MASCULINO,0,7,7
MG,LAMIM,3137908,MASCULINO,0,2,2
MG,LARANJAL,3138005,MASCULINO,0,3,3
MG,LASSANCE,3138104,MASCULINO,0,2,2
MG,LAVRAS,3138203,FEMININO,0,2,2
MG,LAVRAS,3138203,MASCULINO,0,3,3
MG,LEANDRO FERREIRA,3138302,MASCULINO,0,2,2
MG,LEME DO PRADO,3138351,FEMININO,0,1,1
MG,LEME DO PRADO,3138351,MASCULINO,0,2,2
MG,LEOPOLDINA,3138401,FEMININO,0,2,2
MG,LEOPOLDINA,3138401,MASCULINO,0,4,4
MG,LIBERDADE,3138500,MASCULINO,0,5,5
MG,LIMA DUARTE,3138609,FEMININO,0,1,1
MG,LIMA DUARTE,3138609,MASCULINO,0,3,3
MG,LIMEIRA DO OESTE,3138625,MASCULINO,0,3,3
MG,LONTRA,3138658,MASCULINO,0,3,3
MG,LUISBURGO,3138674,MASCULINO,0,3,3
MG,LUISLÂNDIA,3138682,MASCULINO,0,3,3
MG,LUMINÁRIAS,3138708,MASCULINO,0,3,3
MG,LUZ,3138807,MASCULINO,0,3,3
MG,MACHACALIS,3138906,MASCULINO,0,3,3
MG,MACHADO,3139003,FEMININO,0,2,2
MG,MACHADO,3139003,MASCULINO,0,2,2
MG,MADRE DE DEUS DE MINAS,3139102,MASCULINO,0,4,4
MG,MALACACHETA,3139201,FEMININO,0,2,2
MG,MALACACHETA,3139201,MASCULINO,0,3,3
MG,MAMONAS,3139250,MASCULINO,0,2,2
MG,MANGA,3139300,MASCULINO,0,6,6
MG,MANHUAÇU,3139409,FEMININO,0,2,2
MG,MANHUAÇU,3139409,MASCULINO,0,3,3
MG,MANHUMIRIM,3139508,MASCULINO,0,7,7
MG,MANTENA,3139607,MASCULINO,0,3,3
MG,MAR DE ESPANHA,3139805,MASCULINO,0,2,2
MG,MARAVILHAS,3139706,MASCULINO,0,3,3
MG,MARIA DA FÉ,3139904,FEMININO,0,1,1
MG,MARIA DA FÉ,3139904,MASCULINO,0,4,4
MG,MARIANA,3140001,FEMININO,0,1,1
MG,MARIANA,3140001,MASCULINO,0,5,5
MG,MARILAC,3140100,MASCULINO,0,2,2
MG,MÁRIO CAMPOS,3140159,FEMININO,0,2,2
MG,MÁRIO CAMPOS,3140159,MASCULINO,0,3,3
MG,MARIPÁ DE MINAS,3140209,MASCULINO,0,2,2
MG,MARLIÉRIA,3140308,MASCULINO,0,3,3
MG,MARMELÓPOLIS,3140407,MASCULINO,0,2,2
MG,MARTINHO CAMPOS,3140506,MASCULINO,0,3,3
MG,MARTINS SOARES,3140530,MASCULINO,0,2,2
MG,MATA VERDE,3140555,FEMININO,0,2,2
MG,MATA VERDE,3140555,MASCULINO,0,3,3
MG,MATERLÂNDIA,3140605,MASCULINO,0,2,2
MG,MATEUS LEME,3140704,MASCULINO,0,4,4
MG,MATHIAS LOBATO,3171501,FEMININO,0,1,1
MG,MATHIAS LOBATO,3171501,MASCULINO,0,2,2
MG,MATIAS BARBOSA,3140803,MASCULINO,0,5,5
MG,MATIAS CARDOSO,3140852,MASCULINO,0,2,2
MG,MATIPÓ,3140902,MASCULINO,0,2,2
MG,MATO VERDE,3141009,MASCULINO,0,2,2
MG,MATOZINHOS,3141108,FEMININO,0,1,1
MG,MATOZINHOS,3141108,MASCULINO,0,4,4
MG,MATUTINA,3141207,MASCULINO,0,2,2
MG,MEDEIROS,3141306,MASCULINO,0,2,2
MG,MEDINA,3141405,MASCULINO,0,5,5
MG,MENDES PIMENTEL,3141504,MASCULINO,0,3,3
MG,MERCÊS,3141603,MASCULINO,0,2,2
MG,MESQUITA,3141702,MASCULINO,0,2,2
MG,MINAS NOVAS,3141801,MASCULINO,0,2,2
MG,MINDURI,3141900,MASCULINO,0,3,3
MG,MIRABELA,3142007,MASCULINO,0,2,2
MG,MIRADOURO,3142106,FEMININO,0,1,1
MG,MIRADOURO,3142106,MASCULINO,0,2,2
MG,MIRAÍ,3142205,MASCULINO,0,2,2
MG,MIRAVÂNIA,3142254,FEMININO,0,1,1
MG,MIRAVÂNIA,3142254,MASCULINO,0,2,2
MG,MOEDA,3142304,MASCULINO,0,3,3
MG,MOEMA,3142403,FEMININO,0,1,1
MG,MOEMA,3142403,MASCULINO,0,2,2
MG,MONJOLOS,3142502,MASCULINO,0,1,1
MG,MONSENHOR PAULO,3142601,FEMININO,0,1,1
MG,MONSENHOR PAULO,3142601,MASCULINO,0,1,1
MG,MONTALVÂNIA,3142700,MASCULINO,0,4,4
MG,MONTE ALEGRE DE MINAS,3142809,MASCULINO,0,3,3
MG,MONTE AZUL,3142908,MASCULINO,0,3,3
MG,MONTE BELO,3143005,MASCULINO,0,3,3
MG,MONTE CARMELO,3143104,FEMININO,0,1,1
MG,MONTE CARMELO,3143104,MASCULINO,0,5,5
MG,MONTE FORMOSO,3143153,MASCULINO,0,2,2
MG,MONTE SANTO DE MINAS,3143203,FEMININO,0,1,1
MG,MONTE SANTO DE MINAS,3143203,MASCULINO,0,1,1
MG,MONTE SIÃO,3143401,MASCULINO,0,3,3
MG,MONTES CLAROS,3143302,FEMININO,0,2,2
MG,MONTES CLAROS,3143302,MASCULINO,0,6,6
MG,MONTEZUMA,3143450,MASCULINO,0,2,2
MG,MORADA NOVA DE MINAS,3143500,MASCULINO,0,5,5
MG,MORRO DA GARÇA,3143609,MASCULINO,0,2,2
MG,MORRO DO PILAR,3143708,MASCULINO,0,2,2
MG,MUNHOZ,3143807,MASCULINO,0,2,2
MG,MURIAÉ,3143906,MASCULINO,0,5,5
MG,MUTUM,3144003,MASCULINO,0,3,3
MG,MUZAMBINHO,3144102,MASCULINO,0,3,3
MG,NACIP RAYDAN,3144201,MASCULINO,0,3,3
MG,NANUQUE,3144300,FEMININO,0,1,1
MG,NANUQUE,3144300,MASCULINO,0,7,7
MG,NAQUE,3144359,FEMININO,0,1,1
MG,NAQUE,3144359,MASCULINO,0,1,1
MG,NATALÂNDIA,3144375,MASCULINO,0,2,2
MG,NATÉRCIA,3144409,MASCULINO,0,3,3
MG,NAZARENO,3144508,MASCULINO,0,4,4
MG,NEPOMUCENO,3144607,FEMININO,0,1,1
MG,NEPOMUCENO,3144607,MASCULINO,0,3,3
MG,NINHEIRA,3144656,MASCULINO,0,3,3
MG,NOVA BELÉM,3144672,MASCULINO,0,4,4
MG,NOVA ERA,3144706,FEMININO,0,1,1
MG,NOVA ERA,3144706,MASCULINO,0,4,4
MG,NOVA LIMA,3144805,MASCULINO,0,7,7
MG,NOVA MÓDICA,3144904,MASCULINO,0,2,2
MG,NOVA PONTE,3145000,MASCULINO,0,3,3
MG,NOVA PORTEIRINHA,3145059,FEMININO,0,3,3
MG,NOVA PORTEIRINHA,3145059,MASCULINO,0,1,1
MG,NOVA RESENDE,3145109,MASCULINO,0,2,2
MG,NOVA SERRANA,3145208,MASCULINO,0,4,4
MG,NOVA UNIÃO,3136603,MASCULINO,0,1,1
MG,NOVO CRUZEIRO,3145307,FEMININO,0,1,1
MG,NOVO CRUZEIRO,3145307,MASCULINO,0,4,4
MG,NOVO ORIENTE DE MINAS,3145356,MASCULINO,0,2,2
MG,NOVORIZONTE,3145372,MASCULINO,0,2,2
MG,OLARIA,3145406,MASCULINO,0,2,2
MG,OLHOS D'ÁGUA,3145455,MASCULINO,0,2,2
MG,OLÍMPIO NORONHA,3145505,MASCULINO,0,2,2
MG,OLIVEIRA,3145604,FEMININO,0,2,2
MG,OLIVEIRA,3145604,MASCULINO,0,2,2
MG,OLIVEIRA FORTES,3145703,MASCULINO,0,2,2
MG,ONÇA DE PITANGUI,3145802,FEMININO,0,1,1
MG,ONÇA DE PITANGUI,3145802,MASCULINO,0,1,1
MG,ORATÓRIOS,3145851,MASCULINO,0,2,2
MG,ORIZÂNIA,3145877,MASCULINO,0,3,3
MG,OURO BRANCO,3145901,MASCULINO,0,5,5
MG,OURO FINO,3146008,MASCULINO,0,5,5
MG,OURO PRETO,3146107,FEMININO,0,1,1
MG,OURO PRETO,3146107,MASCULINO,0,5,5
MG,OURO VERDE DE MINAS,3146206,MASCULINO,0,4,4
MG,PADRE CARVALHO,3146255,FEMININO,0,1,1
MG,PADRE CARVALHO,3146255,MASCULINO,0,1,1
MG,PADRE PARAÍSO,3146305,FEMININO,0,1,1
MG,PADRE PARAÍSO,3146305,MASCULINO,0,3,3
MG,PAI PEDRO,3146552,MASCULINO,0,3,3
MG,PAINEIRAS,3146404,MASCULINO,0,2,2
MG,PAINS,3146503,MASCULINO,0,3,3
MG,PAIVA,3146602,FEMININO,0,1,1
MG,PAIVA,3146602,MASCULINO,0,1,1
MG,PALMA,3146701,MASCULINO,0,2,2
MG,PALMÓPOLIS,3146750,MASCULINO,0,3,3
MG,PAPAGAIOS,3146909,MASCULINO,0,2,2
MG,PARÁ DE MINAS,3147105,MASCULINO,0,7,7
MG,PARACATU,3147006,FEMININO,0,3,3
MG,PARACATU,3147006,MASCULINO,0,5,5
MG,PARAGUAÇU,3147204,MASCULINO,0,4,4
MG,PARAISÓPOLIS,3147303,FEMININO,0,1,1
MG,PARAISÓPOLIS,3147303,MASCULINO,0,3,3
MG,PARAOPEBA,3147402,MASCULINO,0,2,2
MG,PASSA QUATRO,3147600,MASCULINO,0,3,3
MG,PASSA TEMPO,3147709,MASCULINO,0,3,3
MG,PASSA VINTE,3147808,FEMININO,0,1,1
MG,PASSA VINTE,3147808,MASCULINO,0,1,1
MG,PASSABÉM,3147501,MASCULINO,0,2,2
MG,PASSOS,3147907,MASCULINO,0,7,7
MG,PATIS,3147956,MASCULINO,0,3,3
MG,PATOS DE MINAS,3148004,FEMININO,0,2,2
MG,PATOS DE MINAS,3148004,MASCULINO,0,6,6
MG,PATROCÍNIO,3148103,MASCULINO,0,3,3
MG,PATROCÍNIO DO MURIAÉ,3148202,MASCULINO,0,2,2
MG,PAULA CÂNDIDO,3148301,MASCULINO,0,3,3
MG,PAULISTAS,3148400,MASCULINO,0,2,2
MG,PAVÃO,3148509,FEMININO,0,1,1
MG,PAVÃO,3148509,MASCULINO,0,1,1
MG,PEÇANHA,3148608,MASCULINO,0,2,2
MG,PEDRA AZUL,3148707,MASCULINO,0,2,2
MG,PEDRA BONITA,3148756,MASCULINO,0,2,2
MG,PEDRA DO ANTA,3148806,FEMININO,0,1,1
MG,PEDRA DO ANTA,3148806,MASCULINO,0,1,1
MG,PEDRA DO INDAIÁ,3148905,MASCULINO,0,3,3
MG,PEDRA DOURADA,3149002,MASCULINO,0,2,2
MG,PEDRALVA,3149101,MASCULINO,0,4,4
MG,PEDRAS DE MARIA DA CRUZ,3149150,MASCULINO,0,3,3
MG,PEDRINÓPOLIS,3149200,MASCULINO,0,2,2
MG,PEDRO LEOPOLDO,3149309,FEMININO,0,1,1
MG,PEDRO LEOPOLDO,3149309,MASCULINO,0,6,6
MG,PEDRO TEIXEIRA,3149408,MASCULINO,0,2,2
MG,PEQUERI,3149507,MASCULINO,0,2,2
MG,PEQUI,3149606,MASCULINO,0,2,2
MG,PERDIGÃO,3149705,FEMININO,0,1,1
MG,PERDIGÃO,3149705,MASCULINO,0,1,1
MG,PERDIZES,3149804,FEMININO,0,1,1
MG,PERDIZES,3149804,MASCULINO,0,4,4
MG,PERDÕES,3149903,MASCULINO,0,2,2
MG,PERIQUITO,3149952,MASCULINO,0,2,2
MG,PESCADOR,3150000,MASCULINO,0,3,3
MG,PIAU,3150109,MASCULINO,0,2,2
MG,PIEDADE DE CARATINGA,3150158,FEMININO,0,1,1
MG,PIEDADE DE CARATINGA,3150158,MASCULINO,0,3,3
MG,PIEDADE DE PONTE NOVA,3150208,MASCULINO,0,2,2
MG,PIEDADE DO RIO GRANDE,3150307,MASCULINO,0,2,2
MG,PIEDADE DOS GERAIS,3150406,MASCULINO,0,6,6
MG,PIMENTA,3150505,FEMININO,0,1,1
MG,PIMENTA,3150505,MASCULINO,0,2,2
MG,PINGO D'ÁGUA,3150539,MASCULINO,0,3,3
MG,PINTÓPOLIS,3150570,MASCULINO,0,1,1
MG,PIRACEMA,3150604,MASCULINO,0,2,2
MG,PIRAJUBA,3150703,MASCULINO,0,2,2
MG,PIRANGA,3150802,MASCULINO,0,2,2
MG,PIRANGUÇU,3150901,MASCULINO,0,1,1
MG,PIRANGUINHO,3151008,FEMININO,0,1,1
MG,PIRANGUINHO,3151008,MASCULINO,0,2,2
MG,PIRAPETINGA,3151107,FEMININO,0,1,1
MG,PIRAPETINGA,3151107,MASCULINO,0,5,5
MG,PIRAPORA,3151206,FEMININO,0,2,2
MG,PIRAPORA,3151206,MASCULINO,0,5,5
MG,PIRAÚBA,3151305,MASCULINO,0,2,2
MG,PITANGUI,3151404,FEMININO,0,1,1
MG,PITANGUI,3151404,MASCULINO,0,3,3
MG,PIUMHI,3151503,MASCULINO,0,4,4
MG,PLANURA,3151602,MASCULINO,0,3,3
MG,POÇO FUNDO,3151701,MASCULINO,0,4,4
MG,POÇOS DE CALDAS,3151800,FEMININO,0,1,1
MG,POÇOS DE CALDAS,3151800,MASCULINO,0,8,8
MG,POCRANE,3151909,MASCULINO,0,2,2
MG,POMPÉU,3152006,MASCULINO,0,2,2
MG,PONTE NOVA,3152105,MASCULINO,0,6,6
MG,PONTO CHIQUE,3152131,MASCULINO,0,2,2
MG,PONTO DOS VOLANTES,3152170,MASCULINO,0,2,2
MG,PORTEIRINHA,3152204,MASCULINO,0,5,5
MG,PORTO FIRME,3152303,MASCULINO,0,2,2
MG,POTÉ,3152402,MASCULINO,0,5,5
MG,POUSO ALEGRE,3152501,MASCULINO,0,7,7
MG,POUSO ALTO,3152600,MASCULINO,0,4,4
MG,PRADOS,3152709,MASCULINO,0,2,2
MG,PRATA,3152808,MASCULINO,0,2,2
MG,PRATÁPOLIS,3152907,FEMININO,0,1,1
MG,PRATÁPOLIS,3152907,MASCULINO,0,1,1
MG,PRATINHA,3153004,MASCULINO,0,2,2
MG,PRESIDENTE BERNARDES,3153103,MASCULINO,0,2,2
MG,PRESIDENTE JUSCELINO,3153202,MASCULINO,0,1,1
MG,PRESIDENTE KUBITSCHEK,3153301,MASCULINO,0,2,2
MG,PRESIDENTE OLEGÁRIO,3153400,MASCULINO,0,2,2
MG,PRUDENTE DE MORAIS,3153608,MASCULINO,0,3,3
MG,QUARTEL GERAL,3153707,MASCULINO,0,2,2
MG,QUELUZITO,3153806,MASCULINO,0,2,2
MG,RAPOSOS,3153905,MASCULINO,0,3,3
MG,RAUL SOARES,3154002,MASCULINO,0,4,4
MG,RECREIO,3154101,MASCULINO,0,3,3
MG,REDUTO,3154150,MASCULINO,0,5,5
MG,RESENDE COSTA,3154200,MASCULINO,0,3,3
MG,RESPLENDOR,3154309,FEMININO,0,1,1
MG,RESPLENDOR,3154309,MASCULINO,0,1,1
MG,RESSAQUINHA,3154408,MASCULINO,0,6,6
MG,RIACHINHO,3154457,MASCULINO,0,2,2
MG,RIACHO DOS MACHADOS,3154507,MASCULINO,0,2,2
MG,RIBEIRÃO DAS NEVES,3154606,FEMININO,0,1,1
MG,RIBEIRÃO DAS NEVES,3154606,MASCULINO,0,8,8
MG,RIBEIRÃO VERMELHO,3154705,FEMININO,0,1,1
MG,RIBEIRÃO VERMELHO,3154705,MASCULINO,0,1,1
MG,RIO ACIMA,3154804,FEMININO,0,1,1
MG,RIO ACIMA,3154804,MASCULINO,0,5,5
MG,RIO CASCA,3154903,MASCULINO,0,2,2
MG,RIO DO PRADO,3155108,MASCULINO,0,2,2
MG,RIO DOCE,3155009,MASCULINO,0,3,3
MG,RIO ESPERA,3155207,MASCULINO,0,2,2
MG,RIO MANSO,3155306,MASCULINO,0,2,2
MG,RIO NOVO,3155405,MASCULINO,0,3,3
MG,RIO PARANAÍBA,3155504,MASCULINO,0,2,2
MG,RIO PARDO DE MINAS,3155603,MASCULINO,0,5,5
MG,RIO PIRACICABA,3155702,MASCULINO,0,3,3
MG,RIO POMBA,3155801,MASCULINO,0,2,2
MG,RIO PRETO,3155900,MASCULINO,0,3,3
MG,RIO VERMELHO,3156007,MASCULINO,0,4,4
MG,RITÁPOLIS,3156106,MASCULINO,0,3,3
MG,ROCHEDO DE MINAS,3156205,MASCULINO,0,2,2
MG,RODEIRO,3156304,FEMININO,0,1,1
MG,RODEIRO,3156304,MASCULINO,0,2,2
MG,ROMARIA,3156403,MASCULINO,0,2,2
MG,ROSÁRIO DA LIMEIRA,3156452,MASCULINO,0,3,3
MG,RUBELITA,3156502,MASCULINO,0,4,4
MG,RUBIM,3156601,MASCULINO,0,2,2
MG,SABARÁ,3156700,FEMININO,0,1,1
MG,SABARÁ,3156700,MASCULINO,0,3,3
MG,SABINÓPOLIS,3156809,FEMININO,0,1,1
MG,SABINÓPOLIS,3156809,MASCULINO,0,4,4
MG,SACRAMENTO,3156908,FEMININO,0,3,3
MG,SACRAMENTO,3156908,MASCULINO,0,2,2
MG,SALINAS,3157005,MASCULINO,0,3,3
MG,SALTO DA DIVISA,3157104,MASCULINO,0,2,2
MG,SANTA BÁRBARA,3157203,MASCULINO,0,4,4
MG,SANTA BÁRBARA DO LESTE,3157252,FEMININO,0,1,1
MG,SANTA BÁRBARA DO LESTE,3157252,MASCULINO,0,1,1
MG,SANTA BÁRBARA DO MONTE VERDE,3157278,MASCULINO,0,2,2
MG,SANTA BÁRBARA DO TUGÚRIO,3157302,MASCULINO,0,3,3
MG,SANTA CRUZ DE MINAS,3157336,MASCULINO,0,3,3
MG,SANTA CRUZ DE SALINAS,3157377,FEMININO,0,1,1
MG,SANTA CRUZ DE SALINAS,3157377,MASCULINO,0,1,1
MG,SANTA CRUZ DO ESCALVADO,3157401,FEMININO,0,1,1
MG,SANTA CRUZ DO ESCALVADO,3157401,MASCULINO,0,3,3
MG,SANTA EFIGÊNIA DE MINAS,3157500,MASCULINO,0,3,3
MG,SANTA FÉ DE MINAS,3157609,MASCULINO,0,2,2
MG,SANTA HELENA DE MINAS,3157658,FEMININO,0,1,1
MG,SANTA HELENA DE MINAS,3157658,MASCULINO,0,2,2
MG,SANTA JULIANA,3157708,MASCULINO,0,2,2
MG,SANTA LUZIA,3157807,FEMININO,0,1,1
MG,SANTA LUZIA,3157807,MASCULINO,0,10,10
MG,SANTA MARGARIDA,3157906,FEMININO,0,1,1
MG,SANTA MARGARIDA,3157906,MASCULINO,0,2,2
MG,SANTA MARIA DE ITABIRA,3158003,MASCULINO,0,3,3
MG,SANTA MARIA DO SALTO,3158102,MASCULINO,0,4,4
MG,SANTA MARIA DO SUAÇUÍ,3158201,MASCULINO,0,3,3
MG,SANTA RITA DE CALDAS,3159209,MASCULINO,0,2,2
MG,SANTA RITA DE IBITIPOCA,3159407,MASCULINO,0,2,2
MG,SANTA RITA DE JACUTINGA,3159308,MASCULINO,0,2,2
MG,SANTA RITA DE MINAS,3159357,MASCULINO,0,4,4
MG,SANTA RITA DO ITUETO,3159506,MASCULINO,0,2,2
MG,SANTA RITA DO SAPUCAÍ,3159605,MASCULINO,0,5,5
MG,SANTA ROSA DA SERRA,3159704,MASCULINO,0,2,2
MG,SANTA VITÓRIA,3159803,FEMININO,0,1,1
MG,SANTA VITÓRIA,3159803,MASCULINO,0,2,2
MG,SANTANA DA VARGEM,3158300,MASCULINO,0,3,3
MG,SANTANA DE CATAGUASES,3158409,MASCULINO,0,2,2
MG,SANTANA DE PIRAPAMA,3158508,MASCULINO,0,2,2
MG,SANTANA DO DESERTO,3158607,MASCULINO,0,2,2
MG,SANTANA DO GARAMBÉU,3158706,MASCULINO,0,1,1
MG,SANTANA DO JACARÉ,3158805,MASCULINO,0,2,2
MG,SANTANA DO MANHUAÇU,3158904,MASCULINO,0,3,3
MG,SANTANA DO PARAÍSO,3158953,FEMININO,0,2,2
MG,SANTANA DO PARAÍSO,3158953,MASCULINO,0,3,3
MG,SANTANA DO RIACHO,3159001,MASCULINO,0,3,3
MG,SANTANA DOS MONTES,3159100,MASCULINO,0,2,2
MG,SANTO ANTÔNIO DO AMPARO,3159902,MASCULINO,0,4,4
MG,SANTO ANTÔNIO DO AVENTUREIRO,3160009,MASCULINO,0,2,2
MG,SANTO ANTÔNIO DO GRAMA,3160108,MASCULINO,0,4,4
MG,SANTO ANTÔNIO DO ITAMBÉ,3160207,MASCULINO,0,2,2
MG,SANTO ANTÔNIO DO JACINTO,3160306,FEMININO,0,1,1
MG,SANTO ANTÔNIO DO JACINTO,3160306,MASCULINO,0,1,1
MG,SANTO ANTÔNIO DO MONTE,3160405,MASCULINO,0,2,2
MG,SANTO ANTÔNIO DO RETIRO,3160454,MASCULINO,0,2,2
MG,SANTO ANTÔNIO DO RIO ABAIXO,3160504,MASCULINO,0,2,2
MG,SANTO HIPÓLITO,3160603,MASCULINO,0,4,4
MG,SANTOS DUMONT,3160702,FEMININO,0,1,1
MG,SANTOS DUMONT,3160702,MASCULINO,0,6,6
MG,SÃO BENTO ABADE,3160801,FEMININO,0,1,1
MG,SÃO BENTO ABADE,3160801,MASCULINO,0,2,2
MG,SÃO BRÁS DO SUAÇUÍ,3160900,MASCULINO,0,4,4
MG,SÃO DOMINGOS DAS DORES,3160959,FEMININO,0,1,1
MG,SÃO DOMINGOS DAS DORES,3160959,MASCULINO,0,2,2
MG,SÃO DOMINGOS DO PRATA,3161007,MASCULINO,0,4,4
MG,SÃO FÉLIX DE MINAS,3161056,MASCULINO,0,3,3
MG,SÃO FRANCISCO,3161106,FEMININO,0,1,1
MG,SÃO FRANCISCO,3161106,MASCULINO,0,6,6
MG,SÃO FRANCISCO DE PAULA,3161205,MASCULINO,0,3,3
MG,SÃO FRANCISCO DE SALES,3161304,MASCULINO,0,2,2
MG,SÃO FRANCISCO DO GLÓRIA,3161403,MASCULINO,0,2,2
MG,SÃO GERALDO,3161502,MASCULINO,0,2,2
MG,SÃO GERALDO DA PIEDADE,3161601,FEMININO,0,1,1
MG,SÃO GERALDO DA PIEDADE,3161601,MASCULINO,0,2,2
MG,SÃO GERALDO DO BAIXIO,3161650,MASCULINO,0,2,2
MG,SÃO GONÇALO DO ABAETÉ,3161700,MASCULINO,0,2,2
MG,SÃO GONÇALO DO PARÁ,3161809,MASCULINO,0,3,3
MG,SÃO GONÇALO DO RIO ABAIXO,3161908,FEMININO,0,1,1
MG,SÃO GONÇALO DO RIO ABAIXO,3161908,MASCULINO,0,2,2
MG,SÃO GONÇALO DO RIO PRETO,3125507,MASCULINO,0,3,3
MG,SÃO GONÇALO DO SAPUCAÍ,3162005,MASCULINO,0,4,4
MG,SÃO GOTARDO,3162104,FEMININO,0,1,1
MG,SÃO GOTARDO,3162104,MASCULINO,0,3,3
MG,SÃO JOÃO BATISTA DO GLÓRIA,3162203,MASCULINO,0,3,3
MG,SÃO JOÃO DA LAGOA,3162252,MASCULINO,0,2,2
MG,SÃO JOÃO DA MATA,3162302,FEMININO,0,1,1
MG,SÃO JOÃO DA MATA,3162302,MASCULINO,0,1,1
MG,SÃO JOÃO DA PONTE,3162401,MASCULINO,0,4,4
MG,SÃO JOÃO DAS MISSÕES,3162450,MASCULINO,0,3,3
MG,SÃO JOÃO DEL REI,3162500,FEMININO,0,2,2
MG,SÃO JOÃO DEL REI,3162500,MASCULINO,0,5,5
MG,SÃO JOÃO DO MANHUAÇU,3162559,FEMININO,0,1,1
MG,SÃO JOÃO DO MANHUAÇU,3162559,MASCULINO,0,1,1
MG,SÃO JOÃO DO MANTENINHA,3162575,FEMININO,0,1,1
MG,SÃO JOÃO DO MANTENINHA,3162575,MASCULINO,0,1,1
MG,SÃO JOÃO DO ORIENTE,3162609,FEMININO,0,1,1
MG,SÃO JOÃO DO ORIENTE,3162609,MASCULINO,0,1,1
MG,SÃO JOÃO DO PACUÍ,3162658,MASCULINO,0,4,4
MG,SÃO JOÃO DO PARAÍSO,3162708,FEMININO,0,2,2
MG,SÃO JOÃO DO PARAÍSO,3162708,MASCULINO,0,1,1
MG,SÃO JOÃO EVANGELISTA,3162807,MASCULINO,0,3,3
MG,SÃO JOÃO NEPOMUCENO,3162906,MASCULINO,0,2,2
MG,SÃO JOAQUIM DE BICAS,3162922,MASCULINO,0,3,3
MG,SÃO JOSÉ DA BARRA,3162948,MASCULINO,0,3,3
MG,SÃO JOSÉ DA LAPA,3162955,MASCULINO,0,4,4
MG,SÃO JOSÉ DA SAFIRA,3163003,MASCULINO,0,3,3
MG,SÃO JOSÉ DA VARGINHA,3163102,MASCULINO,0,3,3
MG,SÃO JOSÉ DO ALEGRE,3163201,MASCULINO,0,4,4
MG,SÃO JOSÉ DO DIVINO,3163300,MASCULINO,0,2,2
MG,SÃO JOSÉ DO GOIABAL,3163409,MASCULINO,0,3,3
MG,SÃO JOSÉ DO JACURI,3163508,MASCULINO,0,2,2
MG,SÃO JOSÉ DO MANTIMENTO,3163607,MASCULINO,0,2,2
MG,SÃO LOURENÇO,3163706,FEMININO,0,2,2
MG,SÃO LOURENÇO,3163706,MASCULINO,0,3,3
MG,SÃO MIGUEL DO ANTA,3163805,MASCULINO,0,2,2
MG,SÃO PEDRO DA UNIÃO,3163904,MASCULINO,0,2,2
MG,SÃO PEDRO DO SUAÇUÍ,3164100,MASCULINO,0,3,3
MG,SÃO PEDRO DOS FERROS,3164001,MASCULINO,0,3,3
MG,SÃO ROMÃO,3164209,MASCULINO,0,3,3
MG,SÃO ROQUE DE MINAS,3164308,MASCULINO,0,2,2
MG,SÃO SEBASTIÃO DA BELA VISTA,3164407,MASCULINO,0,2,2
MG,SÃO SEBASTIÃO DA VARGEM ALEGRE,3164431,MASCULINO,0,2,2
MG,SÃO SEBASTIÃO DO ANTA,3164472,MASCULINO,0,3,3
MG,SÃO SEBASTIÃO DO MARANHÃO,3164506,FEMININO,0,1,1
