codigo_ibge,candidaturas,sigla_uf,BRANCA,PARDA,PRETA,INDÍGENA,SEM INFORMAÇÃO,AMARELA
2506707,2,PB,1,1,0,0,0,0
2506806,4,PB,3,1,0,0,0,0
2506905,4,PB,3,1,0,0,0,0
2507002,6,PB,4,2,0,0,0,0
2507101,2,PB,1,1,0,0,0,0
2507200,2,PB,2,0,0,0,0,0
2507309,3,PB,1,2,0,0,0,0
2507408,2,PB,2,0,0,0,0,0
2507507,15,PB,6,6,3,0,0,0
2507606,4,PB,2,1,1,0,0,0
2507705,3,PB,1,2,0,0,0,0
2507804,2,PB,1,1,0,0,0,0
2507903,3,PB,3,0,0,0,0,0
2508000,5,PB,2,3,0,0,0,0
2508109,3,PB,0,1,0,0,0,2
2508208,2,PB,0,2,0,0,0,0
2508307,2,PB,0,1,0,0,1,0
2508406,3,PB,1,2,0,0,0,0
2508505,4,PB,3,1,0,0,0,0
2508554,2,PB,2,0,0,0,0,0
2508604,6,PB,2,3,1,0,0,0
2508703,3,PB,2,1,0,0,0,0
2508802,2,PB,0,2,0,0,0,0
2508901,2,PB,1,1,0,0,0,0
2509008,2,PB,0,2,0,0,0,0
2509057,2,PB,0,0,0,2,0,0
2509107,6,PB,1,4,1,0,0,0
2509156,2,PB,2,0,0,0,0,0
2509206,3,PB,1,2,0,0,0,0
2509305,3,PB,0,2,1,0,0,0
2509339,3,PB,1,1,1,0,0,0
2509370,2,PB,0,1,0,0,0,1
2509396,2,PB,1,0,1,0,0,0
2509404,2,PB,1,1,0,0,0,0
2509503,2,PB,1,1,0,0,0,0
2509602,2,PB,1,0,1,0,0,0
2509701,2,PB,0,2,0,0,0,0
2509800,2,PB,1,1,0,0,0,0
2509909,3,PB,1,1,1,0,0,0
2510006,2,PB,1,1,0,0,0,0
2510105,2,PB,1,1,0,0,0,0
2510204,3,PB,0,3,0,0,0,0
2510303,2,PB,1,1,0,0,0,0
2510402,4,PB,4,0,0,0,0,0
2510501,2,PB,2,0,0,0,0,0
2510600,2,PB,2,0,0,0,0,0
2510659,2,PB,1,1,0,0,0,0
2510709,2,PB,0,2,0,0,0,0
2510808,4,PB,2,1,1,0,0,0
2510907,3,PB,3,0,0,0,0,0
2511004,2,PB,1,1,0,0,0,0
2511103,4,PB,1,3,0,0,0,0
2511202,3,PB,3,0,0,0,0,0
2512721,2,PB,1,1,0,0,0,0
2511301,4,PB,3,1,0,0,0,0
2511400,2,PB,2,0,0,0,0,0
2511509,3,PB,0,3,0,0,0,0
2511608,2,PB,1,1,0,0,0,0
2511707,2,PB,0,2,0,0,0,0
2511806,2,PB,1,1,0,0,0,0
2511905,3,PB,0,2,1,0,0,0
2512002,3,PB,2,1,0,0,0,0
2512036,2,PB,1,1,0,0,0,0
2512077,2,PB,1,1,0,0,0,0
2512101,3,PB,1,2,0,0,0,0
2512200,3,PB,1,2,0,0,0,0
2512309,3,PB,1,2,0,0,0,0
2512408,4,PB,0,4,0,0,0,0
2512507,5,PB,4,1,0,0,0,0
2512606,2,PB,2,0,0,0,0,0
2512705,4,PB,1,3,0,0,0,0
2512747,2,PB,1,1,0,0,0,0
2512754,2,PB,2,0,0,0,0,0
2512762,3,PB,1,2,0,0,0,0
2512788,3,PB,1,2,0,0,0,0
2512804,2,PB,1,0,0,0,0,1
2512903,6,PB,2,2,2,0,0,0
2513000,2,PB,1,1,0,0,0,0
2513109,2,PB,0,2,0,0,0,0
2513158,3,PB,1,1,0,0,1,0
2513208,2,PB,2,0,0,0,0,0
2513307,3,PB,1,2,0,0,0,0
2513356,2,PB,1,1,0,0,0,0
2513406,3,PB,2,1,0,0,0,0
2513703,10,PB,4,6,0,0,0,0
2513802,2,PB,0,2,0,0,0,0
2513505,2,PB,1,1,0,0,0,0
2513604,2,PB,2,0,0,0,0,0
2513653,3,PB,2,1,0,0,0,0
2513851,3,PB,1,2,0,0,0,0
2513927,2,PB,1,1,0,0,0,0
2513901,3,PB,3,0,0,0,0,0
2513968,2,PB,2,0,0,0,0,0
2513943,2,PB,0,2,0,0,0,0
2513984,2,PB,2,0,0,0,0,0
2514008,2,PB,2,0,0,0,0,0
2500700,2,PB,1,1,0,0,0,0
2514107,2,PB,0,2,0,0,0,0
2514206,3,PB,3,0,0,0,0,0
2514305,2,PB,1,1,0,0,0,0
2514404,2,PB,1,1,0,0,0,0
2514503,4,PB,3,1,0,0,0,0
2514552,3,PB,1,2,0,0,0,0
2514602,3,PB,1,2,0,0,0,0
2514651,2,PB,2,0,0,0,0,0
2514701,1,PB,1,0,0,0,0,0
2514800,2,PB,1,1,0,0,0,0
2514453,2,PB,2,0,0,0,0,0
2514909,2,PB,1,1,0,0,0,0
2515005,3,PB,1,2,0,0,0,0
2515104,2,PB,0,2,0,0,0,0
2515203,2,PB,0,2,0,0,0,0
2515401,3,PB,1,2,0,0,0,0
2515302,6,PB,2,4,0,0,0,0
2515500,3,PB,1,1,1,0,0,0
2515609,2,PB,0,2,0,0,0,0
2515708,2,PB,1,1,0,0,0,0
2515807,3,PB,1,2,0,0,0,0
2515906,2,PB,0,2,0,0,0,0
2515930,2,PB,0,2,0,0,0,0
2515971,3,PB,1,2,0,0,0,0
2516003,6,PB,3,3,0,0,0,0
2516102,5,PB,2,2,1,0,0,0
2516151,2,PB,0,2,0,0,0,0
2516201,5,PB,1,3,1,0,0,0
2516300,3,PB,2,1,0,0,0,0
2516409,3,PB,2,1,0,0,0,0
2516508,3,PB,2,1,0,0,0,0
2516607,2,PB,0,2,0,0,0,0
2516706,5,PB,2,2,1,0,0,0
2516755,2,PB,0,2,0,0,0,0
2516805,2,PB,0,2,0,0,0,0
2516904,2,PB,1,1,0,0,0,0
2517001,3,PB,2,1,0,0,0,0
2517100,2,PB,1,1,0,0,0,0
2517209,2,PB,1,0,0,0,0,1
2505501,2,PB,0,1,0,0,0,1
2517407,2,PB,2,0,0,0,0,0
2600054,6,PE,5,1,0,0,0,0
2600104,3,PE,2,0,1,0,0,0
2600203,2,PE,2,0,0,0,0,0
2600302,3,PE,0,3,0,0,0,0
2600401,4,PE,0,4,0,0,0,0
2600500,7,PE,5,2,0,0,0,0
2600609,1,PE,0,1,0,0,0,0
2600708,2,PE,2,0,0,0,0,0
2600807,2,PE,0,2,0,0,0,0
2600906,4,PE,3,1,0,0,0,0
2601003,3,PE,2,1,0,0,0,0
2601052,3,PE,1,2,0,0,0,0
2601102,2,PE,1,1,0,0,0,0
2601201,4,PE,4,0,0,0,0,0
2601300,3,PE,2,0,1,0,0,0
2601409,7,PE,2,4,1,0,0,0
2601508,4,PE,2,1,1,0,0,0
2601607,3,PE,2,1,0,0,0,0
2601706,6,PE,3,3,0,0,0,0
2601805,4,PE,1,2,1,0,0,0
2601904,4,PE,2,2,0,0,0,0
2602001,2,PE,0,1,0,0,1,0
2602100,5,PE,2,3,0,0,0,0
2602209,4,PE,1,3,0,0,0,0
2602308,2,PE,2,0,0,0,0,0
2602407,2,PE,2,0,0,0,0,0
2602506,2,PE,1,1,0,0,0,0
2602605,5,PE,5,0,0,0,0,0
2602704,2,PE,2,0,0,0,0,0
2602803,3,PE,3,0,0,0,0,0
2602902,11,PE,5,4,2,0,0,0
2603009,3,PE,1,2,0,0,0,0
2603108,2,PE,2,0,0,0,0,0
2603207,2,PE,1,1,0,0,0,0
2603306,2,PE,2,0,0,0,0,0
2603405,2,PE,1,1,0,0,0,0
2603454,5,PE,3,2,0,0,0,0
2603504,4,PE,4,0,0,0,0,0
2603603,3,PE,2,1,0,0,0,0
2603702,2,PE,1,1,0,0,0,0
2603801,5,PE,0,4,1,0,0,0
2603900,2,PE,0,2,0,0,0,0
2603926,2,PE,1,0,0,1,0,0
2604007,4,PE,1,1,2,0,0,0
2604106,6,PE,4,2,0,0,0,0
2604155,4,PE,1,3,0,0,0,0
2604205,6,PE,4,1,1,0,0,0
2604304,2,PE,1,1,0,0,0,0
2604403,2,PE,2,0,0,0,0,0
2604502,3,PE,2,1,0,0,0,0
2604601,4,PE,3,0,1,0,0,0
2604700,2,PE,2,0,0,0,0,0
2604809,4,PE,3,1,0,0,0,0
2604908,3,PE,0,3,0,0,0,0
2605004,3,PE,2,1,0,0,0,0
2605103,2,PE,1,1,0,0,0,0
2605152,2,PE,2,0,0,0,0,0
2605202,6,PE,4,2,0,0,0,0
2605301,2,PE,1,1,0,0,0,0
2605400,2,PE,1,1,0,0,0,0
2605509,2,PE,2,0,0,0,0,0
2605608,3,PE,2,0,1,0,0,0
2605707,3,PE,2,1,0,0,0,0
2605806,3,PE,3,0,0,0,0,0
2605905,3,PE,3,0,0,0,0,0
2606002,7,PE,4,3,0,0,0,0
2606101,3,PE,3,0,0,0,0,0
2606200,4,PE,1,2,1,0,0,0
2606309,2,PE,0,1,0,0,1,0
2606408,4,PE,2,2,0,0,0,0
2606507,4,PE,3,1,0,0,0,0
2606606,2,PE,0,2,0,0,0,0
2606705,2,PE,2,0,0,0,0,0
2606804,3,PE,3,0,0,0,0,0
2606903,2,PE,0,2,0,0,0,0
2607604,7,PE,4,3,0,0,0,0
2607000,3,PE,0,3,0,0,0,0
2607109,2,PE,0,2,0,0,0,0
2607208,6,PE,1,5,0,0,0,0
2607307,2,PE,2,0,0,0,0,0
2607406,2,PE,1,1,0,0,0,0
2607505,2,PE,1,1,0,0,0,0
2607653,3,PE,0,3,0,0,0,0
2607703,2,PE,1,1,0,0,0,0
2607752,2,PE,1,1,0,0,0,0
2607802,7,PE,1,4,2,0,0,0
2607901,11,PE,7,3,1,0,0,0
2607950,2,PE,1,1,0,0,0,0
2608008,3,PE,0,3,0,0,0,0
2608057,3,PE,2,1,0,0,0,0
2608107,2,PE,1,0,1,0,0,0
2608206,2,PE,1,1,0,0,0,0
2608255,2,PE,2,0,0,0,0,0
2608305,1,PE,1,0,0,0,0,0
2608404,2,PE,2,0,0,0,0,0
2608503,3,PE,0,2,1,0,0,0
2608453,4,PE,2,1,1,0,0,0
2608602,3,PE,2,1,0,0,0,0
2608701,5,PE,3,2,0,0,0,0
2608750,2,PE,1,1,0,0,0,0
2608800,3,PE,1,1,1,0,0,0
2608909,4,PE,2,2,0,0,0,0
2609006,4,PE,3,1,0,0,0,0
2609105,3,PE,2,1,0,0,0,0
2609154,2,PE,0,2,0,0,0,0
2609204,4,PE,3,1,0,0,0,0
2609303,4,PE,2,0,1,1,0,0
2614303,2,PE,1,1,0,0,0,0
2609402,7,PE,2,5,0,0,0,0
2609501,4,PE,2,2,0,0,0,0
2609600,10,PE,5,3,2,0,0,0
2609709,2,PE,1,1,0,0,0,0
2609808,3,PE,1,2,0,0,0,0
2609907,5,PE,3,2,0,0,0,0
2610004,9,PE,5,3,1,0,0,0
2610103,5,PE,2,3,0,0,0,0
2610202,2,PE,1,1,0,0,0,0
2610301,4,PE,2,2,0,0,0,0
2610400,2,PE,0,2,0,0,0,0
2610509,5,PE,2,3,0,0,0,0
2610608,4,PE,3,1,0,0,0,0
2610707,10,PE,6,4,0,0,0,0
2610806,2,PE,2,0,0,0,0,0
2610905,3,PE,1,1,0,1,0,0
2611002,5,PE,2,3,0,0,0,0
2611101,6,PE,2,3,1,0,0,0
2611200,2,PE,1,0,1,0,0,0
2611309,6,PE,5,1,0,0,0,0
2611408,4,PE,1,1,0,0,2,0
2611507,2,PE,2,0,0,0,0,0
2611533,2,PE,0,1,1,0,0,0
2611606,11,PE,9,1,1,0,0,0
2611705,3,PE,2,1,0,0,0,0
2611804,4,PE,2,2,0,0,0,0
2611903,4,PE,4,0,0,0,0,0
2612000,2,PE,2,0,0,0,0,0
2612109,2,PE,0,2,0,0,0,0
2612208,5,PE,0,4,0,0,1,0
2612307,2,PE,1,1,0,0,0,0
2612406,2,PE,1,1,0,0,0,0
2612455,2,PE,2,0,0,0,0,0
2612471,2,PE,1,1,0,0,0,0
2612505,3,PE,1,2,0,0,0,0
2612554,3,PE,2,1,0,0,0,0
2612604,3,PE,0,2,1,0,0,0
2612703,3,PE,3,0,0,0,0,0
2612802,4,PE,1,3,0,0,0,0
2612901,2,PE,2,0,0,0,0,0
2613008,5,PE,3,1,1,0,0,0
2613107,8,PE,3,5,0,0,0,0
2613206,3,PE,1,2,0,0,0,0
2613305,3,PE,2,1,0,0,0,0
2613404,4,PE,2,1,1,0,0,0
2613503,3,PE,2,1,0,0,0,0
2613602,4,PE,3,1,0,0,0,0
2613701,7,PE,4,3,0,0,0,0
2613800,3,PE,1,1,1,0,0,0
2613909,4,PE,1,3,0,0,0,0
2614006,2,PE,1,1,0,0,0,0
2614105,2,PE,2,0,0,0,0,0
2614204,5,PE,2,2,1,0,0,0
2614402,2,PE,1,1,0,0,0,0
2614501,7,PE,4,2,1,0,0,0
2614600,3,PE,1,2,0,0,0,0
2614709,3,PE,1,2,0,0,0,0
2614808,2,PE,1,1,0,0,0,0
2614857,5,PE,2,1,2,0,0,0
2615003,3,PE,3,0,0,0,0,0
2615102,1,PE,1,0,0,0,0,0
2615201,2,PE,1,1,0,0,0,0
2615300,5,PE,3,1,1,0,0,0
2615409,5,PE,1,4,0,0,0,0
2615508,3,PE,1,1,1,0,0,0
2615607,3,PE,1,1,0,0,0,1
2615706,3,PE,1,2,0,0,0,0
2615805,4,PE,2,2,0,0,0,0
2615904,3,PE,2,1,0,0,0,0
2616001,2,PE,0,2,0,0,0,0
2616100,2,PE,1,1,0,0,0,0
2616183,3,PE,2,1,0,0,0,0
2616209,3,PE,3,0,0,0,0,0
2616308,3,PE,0,2,1,0,0,0
2616407,7,PE,4,2,1,0,0,0
2616506,2,PE,1,1,0,0,0,0
2200053,2,PI,2,0,0,0,0,0
2200103,2,PI,1,1,0,0,0,0
2200202,5,PI,1,4,0,0,0,0
2200251,2,PI,2,0,0,0,0,0
2200277,2,PI,0,2,0,0,0,0
2200301,2,PI,0,2,0,0,0,0
2200400,3,PI,1,2,0,0,0,0
2200459,2,PI,0,2,0,0,0,0
2200509,3,PI,1,1,1,0,0,0
2200608,3,PI,0,3,0,0,0,0
2200707,2,PI,1,1,0,0,0,0
2200806,3,PI,1,2,0,0,0,0
2200905,2,PI,1,1,0,0,0,0
2200954,2,PI,1,1,0,0,0,0
2201002,2,PI,0,2,0,0,0,0
2201051,2,PI,2,0,0,0,0,0
2201101,2,PI,0,2,0,0,0,0
2201150,3,PI,0,1,2,0,0,0
2201176,2,PI,1,0,0,0,1,0
2201200,6,PI,0,5,1,0,0,0
2201309,2,PI,2,0,0,0,0,0
2201408,4,PI,1,3,0,0,0,0
2201507,2,PI,0,2,0,0,0,0
2201556,2,PI,2,0,0,0,0,0
2201572,3,PI,1,2,0,0,0,0
2201606,2,PI,0,1,0,0,1,0
2201705,2,PI,1,1,0,0,0,0
2201739,4,PI,3,1,0,0,0,0
2201770,3,PI,0,3,0,0,0,0
2201804,2,PI,1,1,0,0,0,0
2201903,3,PI,2,1,0,0,0,0
2201919,4,PI,1,3,0,0,0,0
2201929,2,PI,0,2,0,0,0,0
2201945,3,PI,0,3,0,0,0,0
2201960,2,PI,1,1,0,0,0,0
2201988,3,PI,2,0,1,0,0,0
2202000,2,PI,1,1,0,0,0,0
2202026,2,PI,0,1,1,0,0,0
2202059,3,PI,0,2,1,0,0,0
2202075,2,PI,1,0,1,0,0,0
2202083,5,PI,0,5,0,0,0,0
2202091,2,PI,1,1,0,0,0,0
2202109,3,PI,1,2,0,0,0,0
2202117,5,PI,0,4,1,0,0,0
2202133,2,PI,1,1,0,0,0,0
2202174,2,PI,0,1,0,0,0,1
2202208,5,PI,0,5,0,0,0,0
2202251,5,PI,2,3,0,0,0,0
2202307,2,PI,1,1,0,0,0,0
2202406,2,PI,0,2,0,0,0,0
2202455,2,PI,2,0,0,0,0,0
2202505,3,PI,2,1,0,0,0,0
2202539,2,PI,1,1,0,0,0,0
2202554,1,PI,1,0,0,0,0,0
2202604,2,PI,1,1,0,0,0,0
2202653,2,PI,1,1,0,0,0,0
2202703,3,PI,1,2,0,0,0,0
2202711,2,PI,0,2,0,0,0,0
2202729,2,PI,0,2,0,0,0,0
2202737,2,PI,0,2,0,0,0,0
2202752,4,PI,1,3,0,0,0,0
2202778,2,PI,2,0,0,0,0,0
2202802,3,PI,1,2,0,0,0,0
2202851,2,PI,0,2,0,0,0,0
2202901,3,PI,1,2,0,0,0,0
2203008,3,PI,0,3,0,0,0,0
2203107,3,PI,1,1,1,0,0,0
2203206,2,PI,1,1,0,0,0,0
2203230,4,PI,1,2,0,1,0,0
2203271,2,PI,1,1,0,0,0,0
2203255,3,PI,0,3,0,0,0,0
2203305,2,PI,0,2,0,0,0,0
2203354,2,PI,0,2,0,0,0,0
2203404,4,PI,1,3,0,0,0,0
2203453,2,PI,1,1,0,0,0,0
2203420,3,PI,2,1,0,0,0,0
2203503,2,PI,0,2,0,0,0,0
2203602,3,PI,0,2,0,0,0,1
2203701,4,PI,3,1,0,0,0,0
2203750,3,PI,0,3,0,0,0,0
2203800,2,PI,0,2,0,0,0,0
2203859,2,PI,1,1,0,0,0,0
2203909,3,PI,1,1,1,0,0,0
2204006,2,PI,0,2,0,0,0,0
2204105,2,PI,0,1,0,0,0,1
2204154,2,PI,2,0,0,0,0,0
2204204,2,PI,1,1,0,0,0,0
2204303,3,PI,2,1,0,0,0,0
2204352,3,PI,2,1,0,0,0,0
2204402,3,PI,2,1,0,0,0,0
2204501,2,PI,1,1,0,0,0,0
2204550,2,PI,0,2,0,0,0,0
2204600,2,PI,2,0,0,0,0,0
2204659,3,PI,2,1,0,0,0,0
2204709,2,PI,0,2,0,0,0,0
2204808,2,PI,2,0,0,0,0,0
2204907,2,PI,1,1,0,0,0,0
2205003,4,PI,2,1,0,0,1,0
2205102,2,PI,1,1,0,0,0,0
2205151,2,PI,1,1,0,0,0,0
2205201,3,PI,2,1,0,0,0,0
2205250,2,PI,0,2,0,0,0,0
2205276,3,PI,0,3,0,0,0,0
2205300,3,PI,1,2,0,0,0,0
2205359,2,PI,0,2,0,0,0,0
2205409,3,PI,0,3,0,0,0,0
2205458,4,PI,3,1,0,0,0,0
2205508,4,PI,2,2,0,0,0,0
2205516,3,PI,3,0,0,0,0,0
2205524,3,PI,0,3,0,0,0,0
2205532,1,PI,0,1,0,0,0,0
2205557,2,PI,0,2,0,0,0,0
2205573,2,PI,0,2,0,0,0,0
2205565,3,PI,1,2,0,0,0,0
2205581,2,PI,0,2,0,0,0,0
2205599,2,PI,1,1,0,0,0,0
2205540,2,PI,2,0,0,0,0,0
2205607,3,PI,1,2,0,0,0,0
2205706,7,PI,0,5,2,0,0,0
2205805,4,PI,4,0,0,0,0,0
2205854,3,PI,0,3,0,0,0,0
2205904,4,PI,1,2,1,0,0,0
2205953,2,PI,0,2,0,0,0,0
2206001,3,PI,0,3,0,0,0,0
2206050,2,PI,2,0,0,0,0,0
2206100,5,PI,0,4,1,0,0,0
2206209,4,PI,0,4,0,0,0,0
2206308,2,PI,2,0,0,0,0,0
2206357,2,PI,2,0,0,0,0,0
2206407,2,PI,0,2,0,0,0,0
2206506,4,PI,2,2,0,0,0,0
2206605,2,PI,0,2,0,0,0,0
2206654,4,PI,2,2,0,0,0,0
2206670,2,PI,0,1,1,0,0,0
2206696,2,PI,0,2,0,0,0,0
2206704,2,PI,0,2,0,0,0,0
2206720,5,PI,2,1,1,0,1,0
2206753,2,PI,0,2,0,0,0,0
2206803,2,PI,0,2,0,0,0,0
2207959,2,PI,1,1,0,0,0,0
2206902,2,PI,1,0,1,0,0,0
2206951,2,PI,0,2,0,0,0,0
2207009,2,PI,1,1,0,0,0,0
2207108,2,PI,0,2,0,0,0,0
2207207,2,PI,1,1,0,0,0,0
2207306,2,PI,1,1,0,0,0,0
2207355,2,PI,0,1,1,0,0,0
2207405,2,PI,2,0,0,0,0,0
2207504,2,PI,1,1,0,0,0,0
2207553,2,PI,0,2,0,0,0,0
2207603,2,PI,1,1,0,0,0,0
2207702,4,PI,2,2,0,0,0,0
2207751,3,PI,2,1,0,0,0,0
2207777,2,PI,1,1,0,0,0,0
2207793,3,PI,0,3,0,0,0,0
2207801,3,PI,2,1,0,0,0,0
2207850,2,PI,0,0,2,0,0,0
2207900,3,PI,2,1,0,0,0,0
2207934,2,PI,1,1,0,0,0,0
2208007,4,PI,2,2,0,0,0,0
2208106,2,PI,1,0,0,0,0,1
2208205,2,PI,1,1,0,0,0,0
2208304,3,PI,2,1,0,0,0,0
2208403,5,PI,1,3,1,0,0,0
2208502,2,PI,0,2,0,0,0,0
2208551,2,PI,1,0,1,0,0,0
2208601,2,PI,0,2,0,0,0,0
2208650,2,PI,2,0,0,0,0,0
2208700,3,PI,0,3,0,0,0,0
2208809,3,PI,0,2,1,0,0,0
2208858,4,PI,3,1,0,0,0,0
2208874,2,PI,1,1,0,0,0,0
2208908,2,PI,0,2,0,0,0,0
2209005,2,PI,0,2,0,0,0,0
2209104,2,PI,0,2,0,0,0,0
2209153,4,PI,0,4,0,0,0,0
2209203,4,PI,1,2,1,0,0,0
2209302,3,PI,1,2,0,0,0,0
2209377,2,PI,1,0,1,0,0,0
2209351,2,PI,2,0,0,0,0,0
2209401,2,PI,2,0,0,0,0,0
2209450,2,PI,0,2,0,0,0,0
2209500,1,PI,0,1,0,0,0,0
2209559,3,PI,0,3,0,0,0,0
2209609,2,PI,2,0,0,0,0,0
2209658,2,PI,2,0,0,0,0,0
2209708,2,PI,0,2,0,0,0,0
2209757,2,PI,0,2,0,0,0,0
2209807,2,PI,2,0,0,0,0,0
2209856,2,PI,1,1,0,0,0,0
2209872,4,PI,2,2,0,0,0,0
2209906,2,PI,0,2,0,0,0,0
2209955,2,PI,1,1,0,0,0,0
2209971,3,PI,1,2,0,0,0,0
2210003,3,PI,2,1,0,0,0,0
2210052,2,PI,1,1,0,0,0,0
2210102,2,PI,1,0,0,0,1,0
2210201,3,PI,2,1,0,0,0,0
2210300,3,PI,1,2,0,0,0,0
2210359,2,PI,1,1,0,0,0,0
2210375,2,PI,0,2,0,0,0,0
2210383,4,PI,2,2,0,0,0,0
2210391,2,PI,0,2,0,0,0,0
2210409,3,PI,2,1,0,0,0,0
2210508,3,PI,2,0,0,0,0,1
2210607,3,PI,0,3,0,0,0,0
2210623,2,PI,0,1,1,0,0,0
2210631,2,PI,0,2,0,0,0,0
2210656,3,PI,0,2,1,0,0,0
2210706,1,PI,1,0,0,0,0,0
2210805,2,PI,1,0,0,0,1,0
2210904,2,PI,1,1,0,0,0,0
2210938,3,PI,0,3,0,0,0,0
2210953,2,PI,1,1,0,0,0,0
2210979,2,PI,0,2,0,0,0,0
2211001,13,PI,6,4,3,0,0,0
2211100,8,PI,2,4,0,0,2,0
2211209,4,PI,4,0,0,0,0,0
2211308,3,PI,3,0,0,0,0,0
2211357,3,PI,0,3,0,0,0,0
2211407,2,PI,0,2,0,0,0,0
2211506,2,PI,2,0,0,0,0,0
2211605,2,PI,0,2,0,0,0,0
2211704,2,PI,1,1,0,0,0,0
4100103,4,PR,4,0,0,0,0,0
4100202,2,PR,1,1,0,0,0,0
4100301,3,PR,2,0,0,0,1,0
4100400,6,PR,5,1,0,0,0,0
4100459,2,PR,2,0,0,0,0,0
4128625,2,PR,1,1,0,0,0,0
4100608,4,PR,3,1,0,0,0,0
4100707,4,PR,3,1,0,0,0,0
4100509,2,PR,2,0,0,0,0,0
4100806,2,PR,1,1,0,0,0,0
4100905,2,PR,2,0,0,0,0,0
4101002,4,PR,4,0,0,0,0,0
4101051,2,PR,1,1,0,0,0,0
4101101,3,PR,2,0,1,0,0,0
4101150,2,PR,1,1,0,0,0,0
4101200,5,PR,4,1,0,0,0,0
4101309,2,PR,2,0,0,0,0,0
4101408,6,PR,6,0,0,0,0,0
4101507,7,PR,6,1,0,0,0,0
4101606,3,PR,3,0,0,0,0,0
4101655,2,PR,2,0,0,0,0,0
4101705,2,PR,2,0,0,0,0,0
4101804,8,PR,7,1,0,0,0,0
4101853,3,PR,3,0,0,0,0,0
4101903,6,PR,5,1,0,0,0,0
4102000,2,PR,2,0,0,0,0,0
4102109,5,PR,5,0,0,0,0,0
4102208,2,PR,2,0,0,0,0,0
4102307,3,PR,2,1,0,0,0,0
4102406,2,PR,2,0,0,0,0,0
4102505,3,PR,3,0,0,0,0,0
4102703,4,PR,4,0,0,0,0,0
4102604,3,PR,2,1,0,0,0,0
4102752,2,PR,2,0,0,0,0,0
4102802,2,PR,2,0,0,0,0,0
4102901,3,PR,3,0,0,0,0,0
4103008,2,PR,1,1,0,0,0,0
4103024,2,PR,2,0,0,0,0,0
4103040,2,PR,2,0,0,0,0,0
4103057,2,PR,2,0,0,0,0,0
4103107,4,PR,3,1,0,0,0,0
4103156,3,PR,3,0,0,0,0,0
4103206,3,PR,2,1,0,0,0,0
4103222,1,PR,1,0,0,0,0,0
4103305,2,PR,1,1,0,0,0,0
4103354,2,PR,2,0,0,0,0,0
4103370,2,PR,1,0,0,0,0,1
4103404,2,PR,1,1,0,0,0,0
4103453,3,PR,3,0,0,0,0,0
4103479,1,PR,1,0,0,0,0,0
4103503,2,PR,1,1,0,0,0,0
4103602,5,PR,5,0,0,0,0,0
4103701,6,PR,6,0,0,0,0,0
4103800,3,PR,3,0,0,0,0,0
4103909,3,PR,3,0,0,0,0,0
4103958,4,PR,3,1,0,0,0,0
4104006,5,PR,4,1,0,0,0,0
4104055,2,PR,2,0,0,0,0,0
4104105,2,PR,2,0,0,0,0,0
4104204,6,PR,4,1,1,0,0,0
4104253,4,PR,3,1,0,0,0,0
4104303,3,PR,3,0,0,0,0,0
4104402,3,PR,3,0,0,0,0,0
4104428,3,PR,3,0,0,0,0,0
4104451,3,PR,3,0,0,0,0,0
4104501,5,PR,5,0,0,0,0,0
4104600,4,PR,4,0,0,0,0,0
4104659,6,PR,6,0,0,0,0,0
4104709,2,PR,0,1,0,0,0,1
4104808,8,PR,8,0,0,0,0,0
4104907,2,PR,2,0,0,0,0,0
4105003,1,PR,0,1,0,0,0,0
4105102,3,PR,2,1,0,0,0,0
4105201,5,PR,4,1,0,0,0,0
4105300,5,PR,4,1,0,0,0,0
4105409,4,PR,4,0,0,0,0,0
4105508,5,PR,4,1,0,0,0,0
4105607,2,PR,2,0,0,0,0,0
4105706,3,PR,2,1,0,0,0,0
4105805,6,PR,6,0,0,0,0,0
4105904,3,PR,3,0,0,0,0,0
4106001,3,PR,3,0,0,0,0,0
4106100,3,PR,1,2,0,0,0,0
4106209,4,PR,4,0,0,0,0,0
4106308,1,PR,1,0,0,0,0,0
4106407,3,PR,3,0,0,0,0,0
4106456,4,PR,4,0,0,0,0,0
4106506,3,PR,3,0,0,0,0,0
4106555,3,PR,3,0,0,0,0,0
4106803,7,PR,7,0,0,0,0,0
4106571,3,PR,3,0,0,0,0,0
4106605,6,PR,4,2,0,0,0,0
4106704,3,PR,3,0,0,0,0,0
4106852,2,PR,2,0,0,0,0,0
4106902,16,PR,16,0,0,0,0,0
4107009,3,PR,3,0,0,0,0,0
4107157,2,PR,2,0,0,0,0,0
4107108,4,PR,4,0,0,0,0,0
4107124,3,PR,3,0,0,0,0,0
4107207,5,PR,5,0,0,0,0,0
4107256,5,PR,3,1,1,0,0,0
4107306,3,PR,3,0,0,0,0,0
4128633,2,PR,1,1,0,0,0,0
4107405,2,PR,2,0,0,0,0,0
4107504,4,PR,4,0,0,0,0,0
4107538,3,PR,3,0,0,0,0,0
4107520,2,PR,2,0,0,0,0,0
4107546,4,PR,3,0,1,0,0,0
4107553,3,PR,2,1,0,0,0,0
4107603,2,PR,2,0,0,0,0,0
4107652,8,PR,7,1,0,0,0,0
4107702,2,PR,2,0,0,0,0,0
4107736,2,PR,2,0,0,0,0,0
4107751,4,PR,3,0,1,0,0,0
4107850,2,PR,2,0,0,0,0,0
4107801,2,PR,2,0,0,0,0,0
4107900,2,PR,2,0,0,0,0,0
